username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
MPEx1,2012-10-03 17:43,0,0,"32`300 S.MPOE @0.00036159BTC = 11.67935700BTC (= 148.91 USD). 82 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"253641465702535168",https://twitter.com/MPEx1/status/253641465702535168
MPEx1,2012-10-03 17:43,0,0,"33`700 S.MPOE @0.00036132BTC = 12.17648400BTC (= 155.25 USD). 83 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"253641463517282304",https://twitter.com/MPEx1/status/253641463517282304
BTCtweetzer,2012-10-03 17:42,0,0,"Charlie Shrem from BitInstant teases the Bitcoin MasterCard... http:// q.gs/29Eqp #bitcoin",,,#bitcoin,"253641297842290690",https://twitter.com/BTCtweetzer/status/253641297842290690
bitcoinpoet,2012-10-03 17:37,0,0,"Charlie Shrem from BitInstant teases the Bitcoin MasterCard... http:// bit.ly/WlE6Vc #bitcoin",,,#bitcoin,"253639898303717376",https://twitter.com/bitcoinpoet/status/253639898303717376
bitcoinpoet,2012-10-03 17:37,0,0,"Oil for Bitcoin? Iranian banks stopped from using Swift system - First reports of hyperinflation on Cat... http:// bit.ly/UerIZO #bitcoin",,,#bitcoin,"253639896915394560",https://twitter.com/bitcoinpoet/status/253639896915394560
danilo79,2012-10-03 17:27,0,0,"#bitcoin RT @HackriSeldon : La moneda electrónica http:// dlvr.it/2GCH3S",,@HackriSeldon,#bitcoin,"253637362993733633",https://twitter.com/danilo79/status/253637362993733633
Pyramining,2012-10-03 17:21,0,0,"Bitcoin is an outlaw currency that wants to fly! http://www. theverge.com/2012/10/1/3436 984/bitcoin-foundation-legitimacy-and-standardization … #btc #bitcoin Mine some bitcoins! https:// sites.google.com/site/pyraminin g/ …",,,#btc #bitcoin,"253636018631217152",https://twitter.com/Pyramining/status/253636018631217152
TravelingMagi,2012-10-03 17:21,0,0,"Sign Up For a Free Bitcoin Wallet @http:// Blockchain.info https:// blockchain.info/wallet #tweet4btc #bitcoin #18m1gc4ZU7EGC8kGCRt8f7MCFHjppi5YQh",,@http,#tweet4btc #bitcoin #18m1gc4ZU7EGC8kGCRt8f7MCFHjppi5YQh,"253635995487064064",https://twitter.com/TravelingMagi/status/253635995487064064
MPEx1,2012-10-03 17:18,0,0,"5`540 F.GIGA.ETF @0.00045476BTC = 2.51937040BTC (= 32.12 USD). 11 #trade #bitcoin #btc #etf",,@0,#trade #bitcoin #btc #etf,"253635120685277184",https://twitter.com/MPEx1/status/253635120685277184
yoniassia,2012-10-03 17:05,0,0,"Sign Up For a Free Bitcoin Wallet @http:// Blockchain.info https:// blockchain.info/wallet #tweet4btc #bitcoin #1FHhW5xaFPySaske72fUxjTVcKDGY1y3gw",,@http,#tweet4btc #bitcoin #1FHhW5xaFPySaske72fUxjTVcKDGY1y3gw,"253631940928884737",https://twitter.com/yoniassia/status/253631940928884737
