username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
Bitcoin_UAE,2013-09-11 17:58,0,0,"For free bitcoins ( and a minecraft bitcoin casino ! ) go on @BitVegas : http:// cur.lv/ylsi #Bitcoin",,@BitVegas,#Bitcoin,"377944232696479744",https://twitter.com/Bitcoin_UAE/status/377944232696479744
ummummhm,2013-09-11 17:57,1,0,"Go #bitcoin go! You keep rising in value!",,,#bitcoin,"377944103876833280",https://twitter.com/ummummhm/status/377944103876833280
lightcoin,2013-09-11 17:57,3,0,"Lately it's been a buyer's market at #ButtonwoodSF , if anyone's looking to stock up on BTC you should be there tomorrow night! #bitcoin #OTC",,,#ButtonwoodSF #bitcoin #OTC,"377944057479462912",https://twitter.com/lightcoin/status/377944057479462912
valuz24,2013-09-11 17:56,0,0,"Il futuro è in #bitcoin ..e facciamolo sto investimento.. Serata #birre e algoritmi #lapazzia",,,#bitcoin #birre #lapazzia,"377943683066507264",https://twitter.com/valuz24/status/377943683066507264
SatoshiNumbers,2013-09-11 17:55,0,0,"Block #257414 ( 272e328655 ) Found! :) Secret Token Hash is 18f8e32898 ... 9e031b0558 #bitcoin #satoshi #numbers",,,#257414 #bitcoin #satoshi #numbers,"377943619828981760",https://twitter.com/SatoshiNumbers/status/377943619828981760
SatoshiNumbers,2013-09-11 17:55,0,0,"Block #257413 ( 411183a3f8 ) Found! :) Secret Token Hash is 857c56bc18 ... 503755206b #bitcoin #satoshi #numbers",,,#257413 #bitcoin #satoshi #numbers,"377943492712226816",https://twitter.com/SatoshiNumbers/status/377943492712226816
TConspiracyChef,2013-09-11 17:51,1,0,"Laurence Kotlikoff: "The US Fiscal Gap Is $200 Trillion... Our Country Is broke" #infowars #Bitcoin #ows http://www. zerohedge.com/news/2013-09-1 1/lawrence-kotlikoff-us-fiscal-gap-200-trillion-our-country-broke …",,,#infowars #Bitcoin #ows,"377942568438624256",https://twitter.com/TConspiracyChef/status/377942568438624256
markcolem4n,2013-09-11 17:50,1,1,"I'm not a software engineer nor a financial analyst but this whole #Bitcoin phenomenon looks and sounds beyond shady...",,,#Bitcoin,"377942166493876224",https://twitter.com/markcolem4n/status/377942166493876224
SatoshiNumbers,2013-09-11 17:49,0,0,"Block #257412 ( 1d5608e2b7 ) Found! :) Secret Token Hash is 0cbbd3ae07 ... 86bfe30095 #bitcoin #satoshi #numbers",,,#257412 #bitcoin #satoshi #numbers,"377942017919426560",https://twitter.com/SatoshiNumbers/status/377942017919426560
satoshinator,2013-09-11 17:49,0,0,"Violence isn’t the answer - #Bitcoin is.",,,#Bitcoin,"377941901368115200",https://twitter.com/satoshinator/status/377941901368115200
