username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
Jonatas97912367,2017-05-19 17:59,0,0,"Bonus Bitcoin. Free bitcoin faucet. Claim up to 5000 satoshi every 15 minutes. http:// bonusbitcoin.co/?ref=3DAEDDC79 5A0 … #bitcoin #faucet via @bonusbit",,@bonusbit,#bitcoin #faucet,"865718704776073223",https://twitter.com/Jonatas97912367/status/865718704776073223
btc_manager,2017-05-19 17:59,20,23,"Number of Unconfirmed Transactions Reaches All Time High: Heated Community Discusses Solutions: https:// btcmanager.com/number-of-unco nfirmed-btc-transactions-reaches-all-time-high/ … #bitcoin #fintech pic.twitter.com/1f15irYV0I",,,#bitcoin #fintech,"865718694625804289",https://twitter.com/btc_manager/status/865718694625804289
patonet,2017-05-19 17:59,2,2,"El #Bitcoin sigue subiendo y se acerca a la gran resistencia psicológica de los US$ 2.000. pic.twitter.com/FW2wUEvXGR",,,#Bitcoin,"865718673058738176",https://twitter.com/patonet/status/865718673058738176
stellabelle,2017-05-19 17:59,0,3,"“Yours, in Search of Sanity” by @cherapple #bitcoin #dash #dashfornewbies https:// medium.com/dash-for-newbi es/yours-in-search-of-sanity-9b902305e0f6?source=twitterShare-82ca64410a76-1495238340 …",,@cherapple,#bitcoin #dash #dashfornewbies,"865718593044000768",https://twitter.com/stellabelle/status/865718593044000768
bitcointexts,2017-05-19 17:59,0,1,"A verdade sobre o lastro do bitcoin: Uma das piores… http:// dlvr.it/PBXxwS #Bitcoin #brettonwoods #conversibilidade #inflação #lastro pic.twitter.com/tktNbRurVe",,,#Bitcoin #brettonwoods #conversibilidade #infla #lastro,"865718510328061952",https://twitter.com/bitcointexts/status/865718510328061952
bitcointonic,2017-05-19 17:59,0,0,"A verdade sobre o #lastro do #bitcoin : Uma das piores críticas sobre o bitcoin é quando afirmam que ele é… http:// dlvr.it/PBXxwm pic.twitter.com/kplvbplWa0",,,#lastro #bitcoin,"865718506670628865",https://twitter.com/bitcointonic/status/865718506670628865
cropscouting,2017-05-19 17:58,0,0,"The latest The Crop Scouting Report! http:// paper.li/e-1464037174?e dition_id=1bb50d30-3cef-11e7-bec1-0cc47a0d15fd … #bitcoin #roiment",,,#bitcoin #roiment,"865718427838799873",https://twitter.com/cropscouting/status/865718427838799873
bitcoinagile,2017-05-19 17:58,2,2,"#blockchain and #bitcoin round-up: 17 May 2017 #banking http:// app.mhb.io/e/3nckk/fm pic.twitter.com/9P0uFXJJ7W",,,#blockchain #bitcoin #banking,"865718419060125700",https://twitter.com/bitcoinagile/status/865718419060125700
Bitcoin_Rush,2017-05-19 17:58,5,6,"@PolybiusBank will serve as an automation and digitalization ecosystem http:// buff.ly/2r1czkE #bitcoinrush #fintech #crypto #bitcoin #news",,@PolybiusBank,#bitcoinrush #fintech #crypto #bitcoin #news,"865718221126733824",https://twitter.com/Bitcoin_Rush/status/865718221126733824
GoldCoinJar,2017-05-19 17:57,0,1,"#Bitcoin $1 USD is equal to ฿0.00050988 BTC! #GoldCoinJar",,,#Bitcoin #GoldCoinJar,"865718135780921346",https://twitter.com/GoldCoinJar/status/865718135780921346
