username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
chb_5222,2016-03-16 17:59,0,0,"超级MMM社区，是一个互助的平台，每天只需要做一些简单的任务，花不了几分钟的时间，你就可以获得百分百的收益，让普通人也可以实现财富的快速增长，实现自己的梦想！ #MMMExtra #Bitcoin https:// twitter.com/MMMGlobal/stat us/709883225922019332 …",,,#MMMExtra #Bitcoin,"710254261074956288",https://twitter.com/chb_5222/status/710254261074956288
pakweerisaraph1,2016-03-16 17:59,0,4,"ขอบคุณMMMที่ทำให้มีโปรแกรมดีๆเกิดขึ้น #MMMExtra #Bitcoin",,,#MMMExtra #Bitcoin,"710254209048793090",https://twitter.com/pakweerisaraph1/status/710254209048793090
TheRealDogecoin,2016-03-16 17:59,2,2,"Trump the Victim http:// lin.io/Dd9p #money #dogecoin #bitcoin #news , #love , #photography , #fashion , #health , #fail #jobs , #business , #…",,,#money #dogecoin #bitcoin #news #love #photography #fashion #health #fail #jobs #business #,"710254163536551938",https://twitter.com/TheRealDogecoin/status/710254163536551938
kwiatek2145,2016-03-16 17:58,0,0,"Just fought in the arena and earned some free bitcoins! #bitcoin #coinbrawl #freebitcoin http://www.coinbrawl.com?ref=64131 coinbrawl.com/?ref=64131 przez @coinbrawl",,@coinbrawl,#bitcoin #coinbrawl #freebitcoin,"710253910158606336",https://twitter.com/kwiatek2145/status/710253910158606336
JuanSGalt,2016-03-16 17:57,2,0,"Not Sure, any ideas anyone? #Bitcoin Debit cards https:// twitter.com/bierlingm/stat us/709394525303783425 …",,,#Bitcoin,"710253744739364865",https://twitter.com/JuanSGalt/status/710253744739364865
SuizespBitcoin,2016-03-16 17:57,0,0,"My monster has 364 hp left! I've earned a total of 234,330 satoshi http://www. monstercoingame.com/?id=5391285 #monstercoingame #Bitcoin",,,#monstercoingame #Bitcoin,"710253642473938944",https://twitter.com/SuizespBitcoin/status/710253642473938944
MMMS2H,2016-03-16 17:57,0,2,"MMM pays , best online job ever, you only have to do a task for day! #MMMExtra #Bitcoin http://WWW. MMMGlobal.BZ https:// twitter.com/larrykim/statu s/707950726463401986 …",,,#MMMExtra #Bitcoin,"710253629668794368",https://twitter.com/MMMS2H/status/710253629668794368
aleksandrtoknov,2016-03-16 17:57,0,0,"My robot has 1,394 hp left! I've earned a total of 600,630 free satoshis from http://www. robotcoingame.com/?id=5830813 #robotcoingame #Bitcoin",,,#robotcoingame #Bitcoin,"710253607485054976",https://twitter.com/aleksandrtoknov/status/710253607485054976
saintcrypto,2016-03-16 17:57,0,1,"#bitcoin Energy and Commerce Committee Talks Bitcoin in Congressional Hearing – CoinDesk: CoinTelegraphEnergy ... http:// bit.ly/1UANKCM",,,#bitcoin,"710253596424548352",https://twitter.com/saintcrypto/status/710253596424548352
pakweerisaraph1,2016-03-16 17:56,0,0,"@jerry11281 ขอบคุณMMMที่เลือกโปรแกรมดีๆมาให้#MMMExtra #Bitcoin",,@jerry11281,#MMMExtra #Bitcoin,"710253466828931072",https://twitter.com/pakweerisaraph1/status/710253466828931072
