username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
orvtech,2011-11-19 16:25,0,0,"Have any of U guys/gals experimented with #bitcoin ? ¿alguien en mi TL ha experimentado con #bitcoin ?",,,#bitcoin #bitcoin,"138035104604889090",https://twitter.com/orvtech/status/138035104604889090
orvtech,2011-11-19 16:23,0,0,"¿alguien en mi TL ha experimentado con #bitcoin ?",,,#bitcoin,"138034585933053952",https://twitter.com/orvtech/status/138034585933053952
TradeBtcLLC,2011-11-19 15:54,0,0,"Check us out @http:// bit.ly/sls3Gp for a Bitcoin testnet experience. #bitcoin #bitcoininfo",,@http,#bitcoin #bitcoininfo,"138027476038332416",https://twitter.com/TradeBtcLLC/status/138027476038332416
bitcoinpoet,2011-11-19 15:17,1,1,"November 19, 2011: Short term Bitcoin Charts Update | Bitcoin ...: Bitcoin is a peer-to-peer, network-b... http:// bit.ly/sqJVK2 #bitcoin",,,#bitcoin,"138018071670562816",https://twitter.com/bitcoinpoet/status/138018071670562816
bitmunchies,2011-11-19 15:03,0,0,"Stock up on snacks @bitmunchies , use #bitcoin ! Visit http://www. bitmunchies.com , today! http:// fb.me/1bg85xlXc",,@bitmunchies,#bitcoin,"138014620324605952",https://twitter.com/bitmunchies/status/138014620324605952
BitcoinWatch,2011-11-19 15:00,0,0,"Bitcoin prices @VirWoX : USD: 2.60/2.69, EUR: 1.97/2.07, GBP: 1.65/1.73, CHF: 2.50/2.66, SLL: 700/719 http:// bit.ly/Bitcoin #bitcoin",,@VirWoX,#bitcoin,"138013689642098689",https://twitter.com/BitcoinWatch/status/138013689642098689
bitcoinsonebay,2011-11-19 14:41,0,0,"NEW ATI RADEON HD 5970 2GB GDDR5 Video Card Bitcoin Ready http:// goo.gl/fb/rUZdt #bitcoin",,,#bitcoin,"138008945674559488",https://twitter.com/bitcoinsonebay/status/138008945674559488
BitcoinWatch,2011-11-19 14:00,0,0,"#bitcoin exchange rate: USD: 2.60/2.79, EUR: 1.98/2.07, GBP: 1.65/1.77, CHF: 2.50/2.66, SLL: 700/720 http:// bit.ly/Bitcoin",,,#bitcoin,"137998588327374848",https://twitter.com/BitcoinWatch/status/137998588327374848
bitcoinsonebay,2011-11-19 13:13,0,0,"Sapphire Radeon HD 5970 OC Edition Dual GPU - Bitcoin http:// goo.gl/fb/Tyl38 #bitcoin",,,#bitcoin,"137986785409110016",https://twitter.com/bitcoinsonebay/status/137986785409110016
MasterPoolEU,2011-11-19 13:07,0,0,"New Jumble: Will PPLNS be mandatory? I prefer the proportional meth... https://www. masterpool.eu/jumble/comment /61 … #namecoin #bitcoin",,,#namecoin #bitcoin,"137985291230257152",https://twitter.com/MasterPoolEU/status/137985291230257152
