username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BlockchainGeeks,2017-11-05 16:59,0,0,"Blockchain Entrepreneurs Invigorated By CME’s Bitcoin Futures Move http:// adfoc.us/12040365782406 #blockchain #blockchains #bitcoin #bitcoins #btc",,,#blockchain #blockchains #bitcoin #bitcoins #btc,"927324405629272065",https://twitter.com/BlockchainGeeks/status/927324405629272065
massiotblockcha,2017-11-05 16:58,0,1,"Monnaies numériques : les métacoins la naissance des #ICO #cryptomonnaie #bitcoin #blockchain https://www. contrepoints.org/2014/06/13/168 767-monnaies-numeriques-les-metacoins …",,,#ICO #cryptomonnaie #bitcoin #blockchain,"927324387388293120",https://twitter.com/massiotblockcha/status/927324387388293120
mediaadgroup,2017-11-05 16:58,0,1,"South Korea vs USA – Movie Stars Show How to Survive on #Bitcoin for a Week https:// news.bitcoin.com/south-korea-us a-movie-stars-survive-bitcoin/ … via @BTCTN",,@BTCTN,#Bitcoin,"927324373148667910",https://twitter.com/mediaadgroup/status/927324373148667910
VirtualMoneyBot,2017-11-05 16:58,0,0,"Korea price Time: 11/06 08:58:46 BTC: 8,435,333 KRW ETH: 335,950 KRW XRP: 228 KRW #Bitcoin #Ethereum #Ripple http:// freelearning.tistory.com",,,#Bitcoin #Ethereum #Ripple,"927324347009662976",https://twitter.com/VirtualMoneyBot/status/927324347009662976
teasefun,2017-11-05 16:58,0,0,"https://www. teasefun.com/blog/ #paypig #findom #bitcoin #btc teasing secretaries",,,#paypig #findom #bitcoin #btc,"927324277275353088",https://twitter.com/teasefun/status/927324277275353088
austfintech,2017-11-05 16:58,1,5,"#Bitcoin reaches just over USD$7,600 or almost A$10,000 before retreating slightly. #cryptocurrency #BTC #bitcointrading #investinginbitcoin pic.twitter.com/LAdHggO3pH",,,#Bitcoin #cryptocurrency #BTC #bitcointrading #investinginbitcoin,"927324189136007168",https://twitter.com/austfintech/status/927324189136007168
justcryptonews,2017-11-05 16:58,2,1,"Bitcoin Soars To All-Time High At $7,590 As World Stunned By Billionaire Saudi Prince Arrest http:// dlvr.it/PzPp8Y #bitcoin #blockchain",,,#bitcoin #blockchain,"927324167707410432",https://twitter.com/justcryptonews/status/927324167707410432
blockchainbot,2017-11-05 16:58,0,0,"New #bitcoin block 0000000000000000009ac00fd5b88b9fce1062cfd9033aacda546b0463e41634 mined at height 493253.",,,#bitcoin,"927324149755928576",https://twitter.com/blockchainbot/status/927324149755928576
BitHomie,2017-11-05 16:57,0,0,"The nosedive begins! #bitcoin #comebackup #makeitstronger",,,#bitcoin #comebackup #makeitstronger,"927324146123575298",https://twitter.com/BitHomie/status/927324146123575298
cryptkeeper1969,2017-11-05 16:57,0,0,"From a fundamental perspective you can. If you "could" drink #Litecoin it would taste just like #Bitcoin thanks to Satoshi and #Opensource",,,#Litecoin #Bitcoin #Opensource,"927324125961494528",https://twitter.com/cryptkeeper1969/status/927324125961494528
