username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
PrimeDomains1,2014-12-11 16:59,0,0,"http:// EZBitCash.com is available for sale! #bitcoin #cash #money #currency #investing",,,#bitcoin #cash #money #currency #investing,"543193508304404480",https://twitter.com/PrimeDomains1/status/543193508304404480
ETShop951,2014-12-11 16:59,0,0,"Sign Up For a Free Bitcoin Wallet @http:// Blockchain.info https:// blockchain.info/wallet #tweet4btc #bitcoin #15eXVznRUJMXqEFsQxobQBNP1SSnzZr8Lj",,@http,#tweet4btc #bitcoin #15eXVznRUJMXqEFsQxobQBNP1SSnzZr8Lj,"543193449827020800",https://twitter.com/ETShop951/status/543193449827020800
PostRecession,2014-12-11 16:59,0,0,"The best domain name in the world is for sale http:// PostRecession.com #bitcoin #gold #mastercard #visa #credit",,,#bitcoin #gold #mastercard #visa #credit,"543193434744717312",https://twitter.com/PostRecession/status/543193434744717312
bitcoinsnews247,2014-12-11 16:59,1,1,"#bit #crypto #coins What Does Microsoft Mean for Bitcoin? http:// dlvr.it/7nt9tp #CoinDesk #Bitcoin #CoinDesk #CryptoNews #USA #channel",,,#bit #crypto #coins #CoinDesk #Bitcoin #CoinDesk #CryptoNews #USA #channel,"543193338522779648",https://twitter.com/bitcoinsnews247/status/543193338522779648
bitcoinsnews247,2014-12-11 16:59,0,1,"#bit #crypto #coins Coding in My Sleep: In Which I Respond to… http:// dlvr.it/7ntDh4 #Altcoin #Bitcoin #BitcoinWarrior #USA #channel",,,#bit #crypto #coins #Altcoin #Bitcoin #BitcoinWarrior #USA #channel,"543193335909724162",https://twitter.com/bitcoinsnews247/status/543193335909724162
bitcoinvalue,2014-12-11 16:58,0,1,"@Bitstamp #Bitcoin BTC/USD volume advancing 142% in last 24 hrs. Volume was 2.4M USD. Now at 5.8M. http:// bitcoinbnk.com/market/BTC/USD /bitstamp …",,@Bitstamp,#Bitcoin,"543193151230730242",https://twitter.com/bitcoinvalue/status/543193151230730242
iTicoinustkut,2014-12-11 16:58,0,0,"#биткоин #маврокоин #bitcoin #mavrocoin #дракон #sppl #p2p ПЛАТИ ВПЕРЕД http:// piramida.viemusei.ru / ... http:// fb.me/6Xi6Wz9uY",,,# # #bitcoin #mavrocoin # #sppl #p2p,"543193110608871425",https://twitter.com/iTicoinustkut/status/543193110608871425
jameslaker,2014-12-11 16:58,0,0,"@NaomiKyle #Microsoft accepting #Bitcoin is a massive; Timing is perfect. Microsoft is seriously stepping up their game by leading with this",,@NaomiKyle,#Microsoft #Bitcoin,"543193084579020800",https://twitter.com/jameslaker/status/543193084579020800
DCoullet,2014-12-11 16:57,0,1,"Great #freelance #job : Graphic Illustrator for Epicenter #Bitcoin 's #Podcast Cover #Art ✎ https:// coinality.com/jobs/graphic-i llustrator-for-podcast-cover-art/ … ✎ Go go go @eartsup !",,@eartsup,#freelance #job #Bitcoin #Podcast #Art,"543192979650142208",https://twitter.com/DCoullet/status/543192979650142208
BitcoinCenterNY,2014-12-11 16:56,1,4,"Screening NOW: "The Rise and Rise of #Bitcoin " @BitcoinDoc pic.twitter.com/HVRuKL5E3q",,@BitcoinDoc,#Bitcoin,"543192603236519937",https://twitter.com/BitcoinCenterNY/status/543192603236519937
