username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BitcoinAddict,2011-07-05 17:50,0,0,"Movie tickets are pricey nowadays ... 10, 11, 12 bucks. If theatres accept #bitcoin , it would cost <1 BTC ...might feel like a real bargain?",,,#bitcoin,"88394305709944832",https://twitter.com/BitcoinAddict/status/88394305709944832
bitcoinstats,2011-07-05 17:45,0,0,"#bitcoin #tradehill high: 0, low: 0, avg: 0, vol: 0, last: 12.9249, buy: 12.7500000000, sell: 12.7900000000",,,#bitcoin #tradehill,"88392985561141248",https://twitter.com/bitcoinstats/status/88392985561141248
bitcoinstats,2011-07-05 17:45,0,0,"#bitcoin #mtgox hi: 14.21, low: 11, avg: 13.007799209, vol: 83765, last: 12.82929, buy: 12.74032, sell: 12.8",,,#bitcoin #mtgox,"88392980930633728",https://twitter.com/bitcoinstats/status/88392980930633728
AccountVerkauf,2011-07-05 17:40,0,0,"New Bitcoin Pool! http:// Bitcoin-Pool.net/en/ 0% fees ! Start mining now! #bitcoin #bitcoins *Pls RT",,,#bitcoin #bitcoins,"88391752431583232",https://twitter.com/AccountVerkauf/status/88391752431583232
madstudios30620,2011-07-05 17:31,0,0,"YouTube - Comodo Internet Security 5.0 FINAL Test and Review‏ http://bit.ly/mghANZ ~Captain,we're already max power! #bitcoin #sl #lulzsec",,,#bitcoin #sl #lulzsec,"88389528833892352",https://twitter.com/madstudios30620/status/88389528833892352
bitcoinstats,2011-07-05 17:30,0,0,"#bitcoin #tradehill high: 0, low: 0, avg: 0, vol: 0, last: 13, buy: 13.0000000000, sell: 13.3398899998",,,#bitcoin #tradehill,"88389211073429504",https://twitter.com/bitcoinstats/status/88389211073429504
bitcoinstats,2011-07-05 17:30,0,0,"#bitcoin #mtgox hi: 14.21, low: 11, avg: 13.015525372, vol: 82839, last: 13.25999, buy: 13.25081, sell: 13.25999",,,#bitcoin #mtgox,"88389206677786624",https://twitter.com/bitcoinstats/status/88389206677786624
bitcoinstats,2011-07-05 17:15,0,0,"#bitcoin #tradehill high: 0, low: 0, avg: 0, vol: 0, last: 13.43, buy: 13.2500000000, sell: 13.4200000000",,,#bitcoin #tradehill,"88385451924271105",https://twitter.com/bitcoinstats/status/88385451924271105
bitcoinstats,2011-07-05 17:15,0,0,"#bitcoin #mtgox hi: 14.21, low: 11, avg: 13.01878434, vol: 82746, last: 13.45573, buy: 13.45574, sell: 13.46",,,#bitcoin #mtgox,"88385444873633792",https://twitter.com/bitcoinstats/status/88385444873633792
teamau,2011-07-05 17:12,0,0,"#bitcoin funding trip to Sydney this weekend, well not totally, but partially :)",,,#bitcoin,"88384783851327489",https://twitter.com/teamau/status/88384783851327489
