username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
Matt_H79,2012-02-09 16:53,0,0,"@davft_ started a business - http:// redstarmining.blogspot.com / #bitcoin you fancy buying any shares in the IPO :)",,@davft_,#bitcoin,"167758015733313536",https://twitter.com/Matt_H79/status/167758015733313536
gbmrhino,2012-02-09 16:50,0,0,"Did you know that the U.S. dollar has lost 96.2 percent of its value since 1900? #Bitcoin http://www. Keybump.com",,,#Bitcoin,"167757307764162562",https://twitter.com/gbmrhino/status/167757307764162562
bitcoin_world,2012-02-09 16:24,0,0,"#bitcoin ¿Qué es bitcoin? http:// bit.ly/oaqAf8",,,#bitcoin,"167750694655361024",https://twitter.com/bitcoin_world/status/167750694655361024
bitcoin_imcex,2012-02-09 16:21,0,0,"#Bitcoin : Get 6.912 LRUSD now for 1.44 BTC @0.2083 BTC -- 10.02.12 00:00 http:// dlvr.it/1BC9vZ",,@0,#Bitcoin,"167749886857584641",https://twitter.com/bitcoin_imcex/status/167749886857584641
BitCoinReporter,2012-02-09 16:05,2,1,"Let's Kill Cash: Q&A With Author David Wolman on Our Moneyless Future - Gizmodo http:// bit.ly/ylKjj6 #bitcoin",,,#bitcoin,"167745893045514241",https://twitter.com/BitCoinReporter/status/167745893045514241
BitcoinWatch,2012-02-09 16:00,0,0,"Current BTC value: USD: 5.77/6.44, EUR: 4.40/4.90, GBP: 3.59/4.07, CHF: 5.40/6.13, SLL: 1534/1679 http:// bit.ly/Bitcoin #bitcoin",,,#bitcoin,"167744595105546241",https://twitter.com/BitcoinWatch/status/167744595105546241
toddbethell,2012-02-09 15:56,0,0,"I'm broadcasting " #bitcoin toddbethell lifestr" live on @Ustream . Come watch and chat! - http:// ustre.am/H0PN (2:56pm)",,@Ustream,#bitcoin,"167743723499819008",https://twitter.com/toddbethell/status/167743723499819008
bitcoinretweet,2012-02-09 15:56,0,0,"The Inflection Point - Financial Risk Analytics http:// financialriskanalytics.weebly.com/1/post/2012/02 /the-inflection-point.html … #bitcoin",,,#bitcoin,"167743716990259200",https://twitter.com/bitcoinretweet/status/167743716990259200
bitcoin_imcex,2012-02-09 15:14,0,0,"#Bitcoin Rates for BTC/LREUR: bid 0.00, ask 7.00, vol 0.20 -- 10.02.12 00:00 http:// dlvr.it/1BBkWB",,,#Bitcoin,"167733040733360128",https://twitter.com/bitcoin_imcex/status/167733040733360128
bitcoin_imcex,2012-02-09 15:14,0,0,"#Bitcoin #Namecoin Rates for BTC/NMC: bid 50.50, ask 0.00, vol 1.19 -- 10.02.12 00:00 http:// dlvr.it/1BBkVs",,,#Bitcoin #Namecoin,"167733039122747392",https://twitter.com/bitcoin_imcex/status/167733039122747392
