username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
fammane,2015-10-02 17:59,0,0,"My robot has 468 hp left! I've earned a total of 112,520 free satoshis from http://www. robotcoingame.com/?id=4855835 #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"650097911070638080",https://twitter.com/fammane/status/650097911070638080
ThePriceOfBTC,2015-10-02 17:59,0,0,"$238.33 #coinbase ; $237.88 #bitfinex ; $237.77 #bitstamp ; $234.32 #btce ; #bitcoin #btc",,,#coinbase #bitfinex #bitstamp #btce #bitcoin #btc,"650097776467050496",https://twitter.com/ThePriceOfBTC/status/650097776467050496
fammane,2015-10-02 17:59,0,0,"My robot has 550 hp left! I've earned a total of 112,520 free satoshis from http://www. robotcoingame.com/?id=4855835 #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"650097739804614657",https://twitter.com/fammane/status/650097739804614657
Jura245,2015-10-02 17:58,0,0,"My robot has 1,500 hp left! I've earned a total of 2,096,630 free satoshis from http://www. robotcoingame.com/?id=327648 #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"650097675786973184",https://twitter.com/Jura245/status/650097675786973184
elenasalasina,2015-10-02 17:58,0,0,"My robot has 195 hp left! I've earned a total of 150,250 free satoshis from http://www. robotcoingame.com/?id=3614117 #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"650097628580024320",https://twitter.com/elenasalasina/status/650097628580024320
Nickavelli9,2015-10-02 17:57,0,0,"My robot has 6,438 hp left! I've earned a total of 2,726,000 free satoshis from http://www. robotcoingame.com/?id=4657533 #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"650097428595666944",https://twitter.com/Nickavelli9/status/650097428595666944
ranggahot1,2015-10-02 17:57,0,0,"I got a 3000 Reward from @bitcoin_catcher Faucet&Rotator > http:// bitcoin-catcher.com #bitcoin #bitcoinnews #criptocurrency #btc #bitnews #free",,@bitcoin_catcher,#bitcoin #bitcoinnews #criptocurrency #btc #bitnews #free,"650097273792147456",https://twitter.com/ranggahot1/status/650097273792147456
wayniac28,2015-10-02 17:57,0,0,"My robot has 42 hp left! I've earned a total of 26,090 free satoshis from http://www. robotcoingame.com/?id=2773208 #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"650097237113085952",https://twitter.com/wayniac28/status/650097237113085952
robertmeyer9,2015-10-02 17:56,0,0,"Enlightening, hard-hitting articles on Gryio http:// gry.io Your complete picture of Global Finance #Bitcoin #GryfenCoin #Gold",,,#Bitcoin #GryfenCoin #Gold,"650097001997205504",https://twitter.com/robertmeyer9/status/650097001997205504
CoinfeedIO,2015-10-02 17:56,0,0,"#Bitcoin Core Devs, Bankers and the FBI: What Not to Miss at Consensus 2015 http:// tinyurl.com/ocswzfg",,,#Bitcoin,"650096938466025472",https://twitter.com/CoinfeedIO/status/650096938466025472
