username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
dmatthewstewart,2013-01-05 16:39,0,0,"Sorry for the delay, #free #bitcoin link for NetLookUp -> http:// netlookup.se/free-bitcoins/ 167167 …",,,#free #bitcoin,"287704955161296896",https://twitter.com/dmatthewstewart/status/287704955161296896
benbarren,2013-01-05 16:37,0,1,"#Bitcoin http:// mobile.businessweek.com/articles/2013- 01-03/bitcoin-making-online-gambling-legal-in-the-u-dot-s-dot … “It’s still a pretty raw technology,”",,,#Bitcoin,"287704432894947328",https://twitter.com/benbarren/status/287704432894947328
chomchom12,2013-01-05 16:25,0,0,"Sign Up For a Free Bitcoin Wallet @http:// Blockchain.info https:// blockchain.info/wallet #tweet4btc #bitcoin #13jRByrakExj1vckw2FrSBMJbEWyPWPFtN",,@http,#tweet4btc #bitcoin #13jRByrakExj1vckw2FrSBMJbEWyPWPFtN,"287701465588436992",https://twitter.com/chomchom12/status/287701465588436992
bitcoinpoet,2013-01-05 16:24,2,0,"BTCFPGA bitcoin ASIC mining device update http:// bit.ly/VrSVUY #bitcoin",,,#bitcoin,"287701018299494400",https://twitter.com/bitcoinpoet/status/287701018299494400
bitcoinpoet,2013-01-05 16:24,0,0,"Talking bitcoin on Stossel right now. http:// bit.ly/UU64c6 #bitcoin",,,#bitcoin,"287701017271861249",https://twitter.com/bitcoinpoet/status/287701017271861249
MPEx1,2013-01-05 16:22,0,0,"1 O.BTCUSD.P130T @0.11088032BTC = 0.11088032BTC (= 1.48 USD). 88 #trade #bitcoin #btc #options",,@0,#trade #bitcoin #btc #options,"287700665000665088",https://twitter.com/MPEx1/status/287700665000665088
MPEx1,2013-01-05 16:22,0,0,"1 O.BTCUSD.C130T @0.13360080BTC = 0.13360080BTC (= 1.79 USD). 53 #trade #bitcoin #btc #options",,@0,#trade #bitcoin #btc #options,"287700603147259905",https://twitter.com/MPEx1/status/287700603147259905
MPEx1,2013-01-05 16:22,0,0,"1 O.BTCUSD.P120T @0.08155862BTC = 0.08155862BTC (= 1.09 USD). 45 #trade #bitcoin #btc #options",,@0,#trade #bitcoin #btc #options,"287700511279415296",https://twitter.com/MPEx1/status/287700511279415296
MPEx1,2013-01-05 16:21,0,0,"1 O.BTCUSD.C120T @0.16406983BTC = 0.16406983BTC (= 2.20 USD). 61 #trade #bitcoin #btc #options",,@0,#trade #bitcoin #btc #options,"287700453100228610",https://twitter.com/MPEx1/status/287700453100228610
funnode,2013-01-05 16:21,0,1,"Sign Up For a Free Bitcoin Wallet @http:// Blockchain.info https:// blockchain.info/wallet #tweet4btc #bitcoin #1Q9NRjh9cL7rbeJfuAzz4KD8h3vzcSCVhU",,@http,#tweet4btc #bitcoin #1Q9NRjh9cL7rbeJfuAzz4KD8h3vzcSCVhU,"287700452399783936",https://twitter.com/funnode/status/287700452399783936
