username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
denis181280www,2015-04-27 17:59,0,0,"My robot is level 1 and I've earned a total of 933,924 free satoshis! http://www. robotcoingame.com/?id=14yuETYqRJ By42dvJ5KAMxsu93uMYthyjRm … #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"592840515307057153",https://twitter.com/denis181280www/status/592840515307057153
azizching,2015-04-27 17:59,0,0,"My robot is level 9 and I've earned a total of 198,789 free satoshis! http://www. robotcoingame.com/?id=1CnZqBiGhG hzzt3i7ZpAPweNic7jPDfopsm … #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"592840435279777793",https://twitter.com/azizching/status/592840435279777793
GetCoinJar,2015-04-27 17:59,3,5,"The best place to talk about #bitcoin ? We're onto @ZapChain for interview style discussion platform. https://www. zapchain.com /",,@ZapChain,#bitcoin,"592840419576303616",https://twitter.com/GetCoinJar/status/592840419576303616
weswfloyd,2015-04-27 17:59,0,2,"Overstock Files to Offer Stock That Works Like #Bitcoin http:// flip.it/PGKXD",,,#Bitcoin,"592840412714409987",https://twitter.com/weswfloyd/status/592840412714409987
CoinfeedIO,2015-04-27 17:59,0,1,"Ukraine Central Bank Review: PayPal, #Bitcoin should appear on market, s... http:// tinyurl.com/nqh6l7a",,,#Bitcoin,"592840407391850496",https://twitter.com/CoinfeedIO/status/592840407391850496
RossLove777,2015-04-27 17:58,0,1,"Do U use Paypal? #Bitcoin is the Future: #PayPal Changes Terms of Service to Take Your Content https://www. cryptocoinsnews.com/bitcoin-future -paypal-changes-terms-service-take-content/ … #readthis",,,#Bitcoin #PayPal #readthis,"592840371442470916",https://twitter.com/RossLove777/status/592840371442470916
bitcoinvalue,2015-04-27 17:58,0,1,"#Bitcoin BTC/USD @Bitstamp volume up 22% in last 3 hrs. Volume was 2.5M USD. Now at 3.1M. http:// bitcoinbnk.com/market/BTC/USD /bitstamp …",,@Bitstamp,#Bitcoin,"592840331802083329",https://twitter.com/bitcoinvalue/status/592840331802083329
merlinnagual,2015-04-27 17:58,0,0,"My robot is level 4 and I've earned a total of 39,095 free satoshis! http://www. robotcoingame.com/?id=1HjP8LurM5 MZ7Qhob9bhJidCZ4g39W7ztrm … #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"592840326282346497",https://twitter.com/merlinnagual/status/592840326282346497
MacK_Czarnecki,2015-04-27 17:58,0,2,"#Bitcoin #JeffreyTucker pic.twitter.com/WSgOpFYgHs",,,#Bitcoin #JeffreyTucker,"592840317893750786",https://twitter.com/MacK_Czarnecki/status/592840317893750786
BTCinversion,2015-04-27 17:58,2,1,"Bitcoin Price Not Trading Lower: A small energetic bitcoin price wave has developed to the upsid... http:// bit.ly/1EeXzNV #Bitcoin #Btc",,,#Bitcoin #Btc,"592840254979182593",https://twitter.com/BTCinversion/status/592840254979182593
