username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BitcoinSE,2012-02-12 16:57,0,0,"Is there a solid "Bitcoin Bank" yet? http:// twurl.nl/2b0ess #bitcoin",,,#bitcoin,"168846228191330306",https://twitter.com/BitcoinSE/status/168846228191330306
Dutch_Brat,2012-02-12 16:43,0,0,"Time for Cash to Cash Out? http:// on.wsj.com/z6RMqa via @W #Bitcoin",,@W,#Bitcoin,"168842816833863682",https://twitter.com/Dutch_Brat/status/168842816833863682
MasterPoolEU,2012-02-12 16:26,0,0,"New Jumble: As announced on the Blog, Mining Ingress Servers has bee... https://www. masterpool.eu/jumble/comment /77 … #namecoin #bitcoin",,,#namecoin #bitcoin,"168838360654290945",https://twitter.com/MasterPoolEU/status/168838360654290945
flix1,2012-02-12 16:20,1,0,"RT @coinabul : How do I know a bitcoin exchange won't just close down one day taking all my money with it? http:// bit.ly/yGsPrs #bitcoin",,@coinabul,#bitcoin,"168836820996603905",https://twitter.com/flix1/status/168836820996603905
TradeBTCBlog,2012-02-12 16:19,0,0,"New blog post: bitcoininfo: how large of a wall would stop bitcoinica? http:// ur1.ca/84uhf #bitcoin http:// tradebitcoin.us/2012/02/12/bit coininfo-how-large-of-a-wall-would-stop-bitcoinica-httpur1-ca84uhf-bitcoin/ …",,,#bitcoin,"168836672690192384",https://twitter.com/TradeBTCBlog/status/168836672690192384
TradeBTCBlog,2012-02-12 16:19,0,0,"New blog post: bitcoininfo: paxum and the price http:// ur1.ca/84ump #bitcoin http:// tradebitcoin.us/2012/02/12/bit coininfo-paxum-and-the-price-httpur1-ca84ump-bitcoin/ …",,,#bitcoin,"168836661772435456",https://twitter.com/TradeBTCBlog/status/168836661772435456
TradeBTCBlog,2012-02-12 16:19,0,0,"New blog post: bitcoininfo: Litecoin Blockchain Backups and Block Explorer http:// ur1.ca/84vfk #bitcoin http:// tradebitcoin.us/2012/02/12/bit coininfo-litecoin-blockchain-backups-and-block-explorer-httpur1-ca84vfk-bitcoin/ …",,,#bitcoin,"168836644865187840",https://twitter.com/TradeBTCBlog/status/168836644865187840
TradeBTCBlog,2012-02-12 16:19,0,0,"New blog post: bitcoininfo: Long Now Available at Bitcoinica! http:// ur1.ca/84vi3 #bitcoin http:// tradebitcoin.us/2012/02/12/bit coininfo-long-now-available-at-bitcoinica-httpur1-ca84vi3-bitcoin/ …",,,#bitcoin,"168836633666400256",https://twitter.com/TradeBTCBlog/status/168836633666400256
TradeBTCBlog,2012-02-12 16:19,0,0,"New blog post: bitcoininfo: GPUGRID mining Bitcoin: Donate@Home http:// ur1.ca/84vui #bitcoin http:// tradebitcoin.us/2012/02/12/bit coininfo-gpugrid-mining-bitcoin-donatehome-httpur1-ca84vui-bitcoin/ …",,@Home,#bitcoin,"168836623906258944",https://twitter.com/TradeBTCBlog/status/168836623906258944
TradeBTCBlog,2012-02-12 16:19,0,0,"New blog post: bitcoininfo: Mining pools as payment processors? http:// ur1.ca/84w26 #bitcoin http:// tradebitcoin.us/2012/02/12/bit coininfo-mining-pools-as-payment-processors-httpur1-ca84w26-bitcoin/ …",,,#bitcoin,"168836612413853696",https://twitter.com/TradeBTCBlog/status/168836612413853696
