username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
imbits_,2015-06-25 17:59,0,0,"RT @CoinLook : What Is the Future of Bitcoin? - Entrepreneur http:// ift.tt/1KeSwSI #Bitcoin",,@CoinLook,#Bitcoin,"614221384189788160",https://twitter.com/imbits_/status/614221384189788160
CoinfeedIO,2015-06-25 17:59,0,0,"FTC Warns Consumers of #Bitcoin Shopping Risks http:// tinyurl.com/oupzqjg",,,#Bitcoin,"614221290711478272",https://twitter.com/CoinfeedIO/status/614221290711478272
alexxynn,2015-06-25 17:58,0,0,"I attacked Robot-lvl 11, and I've earned a total of 1,002,000 free satoshis! http://www. robotcoingame.com/?id=xynnalex@g mail.com … #robotcoingame #Bitcoin #FreeBitcoin",,@g,#robotcoingame #Bitcoin #FreeBitcoin,"614221258335625216",https://twitter.com/alexxynn/status/614221258335625216
jonathan240680,2015-06-25 17:58,0,0,"I attacked Robot-lvl 8, and I've earned a total of 920,045 free satoshis! http://www. robotcoingame.com/?id=12ZyvrEjtA TitTrnFXdYaEk6ZHZMeR3hBG … #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"614221170850820097",https://twitter.com/jonathan240680/status/614221170850820097
bitcoinagile,2015-06-25 17:58,2,0,"#bitcoin Poker Site Operator Pleads Guilty To Avoid Jail | Cryptocurrency Website #bAgile #Litecoin http:// bit.ly/1eKmwcb",,,#bitcoin #bAgile #Litecoin,"614221149644288000",https://twitter.com/bitcoinagile/status/614221149644288000
robviglione,2015-06-25 17:58,5,1,"" #Bitcoin Poker Site Operator to Plead Guilty on Gaming Charge" How pathetic! Making gambling a crime is criminal http://www. coindesk.com/bitcoin-poker- site-operator-to-plead-guilt-on-gaming-charge/ …",,,#Bitcoin,"614221145647132672",https://twitter.com/robviglione/status/614221145647132672
hexik2,2015-06-25 17:58,0,0,"I attacked Robot-lvl 12, and I've earned a total of 2,176,399 free satoshis! http://www. robotcoingame.com/?id=1HJbKo9Dp9 AJUoiYXCjiMnqxVvZuHZR5 … #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"614221135698350080",https://twitter.com/hexik2/status/614221135698350080
iCryptocurrency,2015-06-25 17:58,0,0,"#Cryptocurrency News: Wall Street Takeover? Blythe Masters Gobbling Up Block Chain Companies Left - http:// cryptocurrency.website/wall-street-ta keover-blythe-masters-gobbling-up-block-chain-companies-left-and-right/ … #News #Bitcoin",,,#Cryptocurrency #News #Bitcoin,"614221079721041920",https://twitter.com/iCryptocurrency/status/614221079721041920
iCryptocurrency,2015-06-25 17:58,0,0,"#Cryptocurrency News: Bitcoin Poker Site Operator Pleads Guilty To Avoid Jail - http:// cryptocurrency.website/bitcoin-poker- site-operator-pleads-guilty-to-avoid-jail/ … #News #Bitcoin",,,#Cryptocurrency #News #Bitcoin,"614221076998918144",https://twitter.com/iCryptocurrency/status/614221076998918144
hernanaguirre14,2015-06-25 17:58,0,0,"I attacked Robot-lvl 6, and I've earned a total of 244,655 f satoshis! http://www. robotcoingame.com/?id=1GBjJovXLA 9a1EE6HSPGBXtcJHpMCqrYGQ … #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"614221039908823045",https://twitter.com/hernanaguirre14/status/614221039908823045
