username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
bitcoinrebate,2011-12-17 16:45,0,0,"#2: Mario Kart 7 Wheel (Nintendo 3DS): Mario Kart 7 Wheel (Nintendo 3DS) by Nintendo Platfo... http:// amzn.to/t7oHv2 #bitcoin #rebate #uk",,,#2 #bitcoin #rebate #uk,"148186966574370817",https://twitter.com/bitcoinrebate/status/148186966574370817
porrporr,2011-12-17 16:35,0,1,"<< hab jetzt #bitcoin Vorräte angelegt. Die Eurokrise macht mir keine Angst mehr. die 0,33 Bitcoins bringen mich durch den Euro Winter!",,,#bitcoin,"148184642422444033",https://twitter.com/porrporr/status/148184642422444033
BitcoinWatch,2011-12-17 16:00,0,0,"#bitcoin exchange rate: USD: 3.27/3.50, EUR: 2.54/2.68, GBP: 2.03/2.17, CHF: 3.18/3.40, SLL: 881/908 http:// bit.ly/Bitcoin",,,#bitcoin,"148175650111488001",https://twitter.com/BitcoinWatch/status/148175650111488001
Ha_Sch,2011-12-17 15:26,0,1,"just generated my own vanity #bitcoin address: 1HaSchNbFfLF8MJw41QNie7RPePPqdTozb",,,#bitcoin,"148167282286280704",https://twitter.com/Ha_Sch/status/148167282286280704
bitcoininfo,2011-12-17 15:22,0,0,"One card is slow, one is not? http:// ur1.ca/6si8s #bitcoin",,,#bitcoin,"148166105695928321",https://twitter.com/bitcoininfo/status/148166105695928321
BitcoinWatch,2011-12-17 15:00,0,0,"Current BTC value: USD: 3.27/3.51, EUR: 2.52/2.69, GBP: 2.03/2.18, CHF: 3.18/3.41, SLL: 880/910 http:// bit.ly/Bitcoin #bitcoin",,,#bitcoin,"148160550495457282",https://twitter.com/BitcoinWatch/status/148160550495457282
bitcoinsonebay,2011-12-17 14:19,0,0,"10 Bitcoins with screenshot of transaction http:// goo.gl/fb/2iFma #bitcoin",,,#bitcoin,"148150441425899520",https://twitter.com/bitcoinsonebay/status/148150441425899520
btcmonapp,2011-12-17 14:19,0,0,"BTCmon is having a holiday sale! Get the best iPhone Bitcoin monitoring app for only $0.99! http:// btcmon.com #bitcoin #btcmon",,,#bitcoin #btcmon,"148150298190413824",https://twitter.com/btcmonapp/status/148150298190413824
bitcoinpoet,2011-12-17 14:07,0,0,"Bitcoin speech (entire speech - the first 6min 46sec) - YouTube: 'The Bitcoin Speech' has been recorded... http:// bit.ly/w37I1r #bitcoin",,,#bitcoin,"148147309648162816",https://twitter.com/bitcoinpoet/status/148147309648162816
BitcoinFS,2011-12-17 14:05,0,0,"Why payments won’t ever be anonymous – Reuters Blogs (blog) http:// j.mp/rCZxIC #bitcoin",,,#bitcoin,"148146795313238016",https://twitter.com/BitcoinFS/status/148146795313238016
