username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
Dr_Revelador,2015-02-28 16:59,1,0,"#bitcoinenespañol Bitcoin deriva la plataforma “TeraExchange” para invertir en el mercado de la bolsa... http:// cur.lv/jhzn7 #bitcoin",,,#bitcoinenespa #bitcoin,"571821978341933057",https://twitter.com/Dr_Revelador/status/571821978341933057
fastslots,2015-02-28 16:59,1,0,". @peterthiel on #bitcoin : http:// youtu.be/FMDlhy-ZTNo?t= 8m30s …",,@peterthiel,#bitcoin,"571821944552755200",https://twitter.com/fastslots/status/571821944552755200
CryptoJauregui,2015-02-28 16:59,1,1,"http:// ift.tt/1Dnh0Rg Bitcoin Soon to be Part of Entrepreneurship Education Program - newsBTC #Bitcoin",,,#Bitcoin,"571821937942523906",https://twitter.com/CryptoJauregui/status/571821937942523906
DocMobGo,2015-02-28 16:59,1,0,"Dicecoin.io- is a modern online game using #Bitcoin , #Dogecoin and #Litecoin cryptocurrencies.+FREE FAUCET. http:// bit.ly/1Fk9mti jkg",,,#Bitcoin #Dogecoin #Litecoin,"571821904740409344",https://twitter.com/DocMobGo/status/571821904740409344
BryceWeiner,2015-02-28 16:58,1,5,"#bitcoin pic.twitter.com/EboUSAzR9D",,,#bitcoin,"571821880279232512",https://twitter.com/BryceWeiner/status/571821880279232512
DocMobGo,2015-02-28 16:58,4,1,"Dicecoin.io- is a modern online game using #Bitcoin , #Dogecoin and #Litecoin cryptocurrencies.+FREE FAUCET. http:// bit.ly/1Fk9mti ol;ujig",,,#Bitcoin #Dogecoin #Litecoin,"571821867377561601",https://twitter.com/DocMobGo/status/571821867377561601
bitcoinbill,2015-02-28 16:58,0,0,"[PATCH] crypto: fix typo in dev_err error message: drivers/crypto/atmel-aes.c | 2 +- drivers/crypto/a... http:// cur.lv/jhzml #bitcoin",,,#bitcoin,"571821841645363200",https://twitter.com/bitcoinbill/status/571821841645363200
bit8coin,2015-02-28 16:57,1,0,"#bitcoin Bitcoin Secrets http:// dlvr.it/8n0GKX",,,#bitcoin,"571821555153412096",https://twitter.com/bit8coin/status/571821555153412096
bit8coin,2015-02-28 16:57,1,0,"#bitcoin Bitcoin Revolution http:// dlvr.it/8n0FCY",,,#bitcoin,"571821553790238720",https://twitter.com/bit8coin/status/571821553790238720
bit8coin,2015-02-28 16:57,2,0,"#bitcoin 10 Best Ways To Earn Extra Money http:// dlvr.it/8n0K13",,,#bitcoin,"571821552297103362",https://twitter.com/bit8coin/status/571821552297103362
