username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BTCtweetzer,2012-10-19 17:59,0,0,"Butterfly Labs Releases More ASIC Photos | Bitcoin Magazine http:// q.gs/2MuiB #bitcoin",,,#bitcoin,"259443632208224258",https://twitter.com/BTCtweetzer/status/259443632208224258
PlainTechTalk,2012-10-19 17:58,0,0,"This is the best #Bitcoin radio ad yet! http:// goo.gl/Uwltr #OWS #BTC #FZB #spon http:// feedzebirds.com/c4l6y",,,#Bitcoin #OWS #BTC #FZB #spon,"259443474556911616",https://twitter.com/PlainTechTalk/status/259443474556911616
n0_vu,2012-10-19 17:56,0,0,"RT: @Keith_Griffiths " @n0_vu Interesting, regards: ef72127c730db93741923590d32cb844" < #Bitcoin ?",,@Keith_Griffiths @n0_vu,#Bitcoin,"259442948507312128",https://twitter.com/n0_vu/status/259442948507312128
PlainTechTalk,2012-10-19 17:56,0,0,"Deposit cash into #Bitcoin exchanges via #Bitinstant http:// goo.gl/N8AKQ #FZB #spon http:// feedzebirds.com/f5yid",,,#Bitcoin #Bitinstant #FZB #spon,"259442942471708672",https://twitter.com/PlainTechTalk/status/259442942471708672
MPEx1,2012-10-19 17:50,0,0,"29`736 S.MPOE @0.00043204BTC = 12.84714144BTC (= 150.83 USD). 31 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"259441406572126208",https://twitter.com/MPEx1/status/259441406572126208
MPEx1,2012-10-19 17:50,0,0,"17`715 S.MPOE @0.00043265BTC = 7.66439475BTC (= 89.98 USD). 87 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"259441404537892865",https://twitter.com/MPEx1/status/259441404537892865
MPEx1,2012-10-19 17:24,0,0,"10`447 S.MPOE @0.00043204BTC = 4.51352188BTC (= 52.99 USD). 16 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"259434997138731008",https://twitter.com/MPEx1/status/259434997138731008
MPEx1,2012-10-19 17:24,0,0,"29`200 S.MPOE @0.00043246BTC = 12.62783200BTC (= 148.25 USD). 2 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"259434994961903617",https://twitter.com/MPEx1/status/259434994961903617
thekevinjones,2012-10-19 17:19,0,0,"If Romney becomes president, RU486 demand is gonna go thru the roof #bitcoin #romney4america",,,#bitcoin #romney4america,"259433537307017217",https://twitter.com/thekevinjones/status/259433537307017217
bitcointrading,2012-10-19 17:15,0,0,"New pictures of Butterfly Labs SC devices!!!! http:// bit.ly/Rdh1BP #bitcoin #trading #BTC #buysell #forum #official #twitter",,,#bitcoin #trading #BTC #buysell #forum #official #twitter,"259432607048142848",https://twitter.com/bitcointrading/status/259432607048142848
