username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
AltCoinTracker,2014-05-08 17:59,0,0,"Completely safe way to monitor your various coin addresses http://www. altcointracker.com #bitcoin #dogecoin #feathercoin #litecoin",,,#bitcoin #dogecoin #feathercoin #litecoin,"464555297684860928",https://twitter.com/AltCoinTracker/status/464555297684860928
cryptocomp,2014-05-08 17:59,0,0,"CC10: 605.9 CC10x: 426.0 Top 5: #Bitshares -PTS #Dogecoin #Peercoin #Novacoin #Bitcoin http:// cryptocomp.com pic.twitter.com/SFs8Hdy94P",,,#Bitshares #Dogecoin #Peercoin #Novacoin #Bitcoin,"464555207893188608",https://twitter.com/cryptocomp/status/464555207893188608
bitcoindunyasi,2014-05-08 17:59,1,0,"BTCTurk 924.99 TL Koinim 959.99 TL CampBx 435.00 $ BTCe 428.4 $ BitStamp 438.13 $ SCounter 12295.4074 #Bitcoin #btc http:// bitcoindunyasi.com",,,#Bitcoin #btc,"464555156412313600",https://twitter.com/bitcoindunyasi/status/464555156412313600
bitcoindunyasi,2014-05-08 17:59,1,0,"1 #bitcoin 924.99 TL, 428.4 $, 262.88 GBP, 15750.01 RUR, 2682 CNH #Bitcoin #btc http:// bitcoindunyasi.com",,,#bitcoin #Bitcoin #btc,"464555156382953472",https://twitter.com/bitcoindunyasi/status/464555156382953472
PrepperSilver,2014-05-08 17:58,0,0,"Bitcoin 1 ounce Copper Round Buy For: $3.50 #Bitcoin #Preppers #Barter #Coppers http:// webstore.com/id=40388718",,,#Bitcoin #Preppers #Barter #Coppers,"464555016397680640",https://twitter.com/PrepperSilver/status/464555016397680640
bitcointrading,2014-05-08 17:58,0,0,"Re: Buying all skrill, have bitcoins,ecopay,pokerstars,web money,paypal etc...: Will buy all... http:// bit.ly/1gdsqfN #bitcoin #trading",,,#bitcoin #trading,"464554963340128256",https://twitter.com/bitcointrading/status/464554963340128256
bitcoinagile,2014-05-08 17:57,0,1,"Sidechain #Innovation – Part 2 #bitcoin http:// bitcoinAgile.com http:// bit.ly/1ssi6b9",,,#Innovation #bitcoin,"464554651200028672",https://twitter.com/bitcoinagile/status/464554651200028672
georgewlloyd,2014-05-08 17:56,0,1,"I see @richardbranson is well into #Bitcoin now http:// techcrunch.com/2014/05/08/bit pay-index/ …",,@richardbranson,#Bitcoin,"464554532593491969",https://twitter.com/georgewlloyd/status/464554532593491969
MostlyBitcoin,2014-05-08 17:56,0,1,"Los Angeles Times: FEC allows political groups to accept #bitcoin donations http:// ift.tt/1jG5MkR Discuss: http:// ift.tt/1jG5KcF",,,#bitcoin,"464554502641967105",https://twitter.com/MostlyBitcoin/status/464554502641967105
FluPhotos,2014-05-08 17:55,1,1,"Trade GHashes while they mine you BTC 1GH/s = 0.00681663BTC http:// goo.gl/e7Y4ui #btc #bitcoin #bitcoinchase #cryptocurrency",,,#btc #bitcoin #bitcoinchase #cryptocurrency,"464554325021569025",https://twitter.com/FluPhotos/status/464554325021569025
