username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
bitcoinsonebay,2011-11-29 16:21,0,0,"HALF A BITCOIN ( 0.50 BTC) http:// goo.gl/fb/AxHKs #bitcoin",,,#bitcoin,"141658176792707072",https://twitter.com/bitcoinsonebay/status/141658176792707072
bitcoinsonebay,2011-11-29 16:21,0,0,"WIRED_DECEMBER_2011_JEFF_BEZOS_OF_AMAZON_+_HOLIDAY_WISH_LIST! http:// goo.gl/fb/tNu5N #bitcoin",,,#bitcoin,"141658119389462529",https://twitter.com/bitcoinsonebay/status/141658119389462529
BitCoinReporter,2011-11-29 16:05,0,0,"The Week in Bitcoin Nov 28, 2011: ButterflyLabs, BitcoinSpinner, Blockchain Timestamping, MtGox Countdown http:// bit.ly/uXbRLD #bitcoin",,,#bitcoin,"141653967145943040",https://twitter.com/BitCoinReporter/status/141653967145943040
BitcoinWatch,2011-11-29 16:00,0,0,"Bitcoin prices @VirWoX : USD: 3.05/3.31, EUR: 2.29/2.49, GBP: 1.86/2.03, CHF: 2.87/3.18, SLL: 801/856 http:// bit.ly/Bitcoin #bitcoin",,@VirWoX,#bitcoin,"141652668455198723",https://twitter.com/BitcoinWatch/status/141652668455198723
BitcoinMoney,2011-11-29 15:22,1,0,"New release of @Bitcoinica 's site lets you adjust leverage. Levels 1:1, 2.5:1, 5:1, & "Feels Good To Be A Bankster" level of 10:1. #bitcoin",,@Bitcoinica,#bitcoin,"141643176137064448",https://twitter.com/BitcoinMoney/status/141643176137064448
MiroHibler,2011-11-29 15:06,0,0,"RT @InkognitoRi: The Rise and Fall of #Bitcoin http:// bit.ly/tj7Scz",,@InkognitoRi,#Bitcoin,"141639226109341697",https://twitter.com/MiroHibler/status/141639226109341697
Rabasso,2011-11-29 15:02,0,0,"The Rise and Fall of Bitcoin | Magazine http://www. wired.com/magazine/2011/ 11/mf_bitcoin/ … “potentially world-changing” but it comes down to trust and lots of it #bitcoin",,,#bitcoin,"141638201491210240",https://twitter.com/Rabasso/status/141638201491210240
BitcoinWatch,2011-11-29 15:00,0,0,"Bitcoin prices @VirWoX : USD: 3.05/3.31, EUR: 2.29/2.49, GBP: 1.85/2.07, CHF: 2.87/3.18, SLL: 801/856 http:// bit.ly/Bitcoin #bitcoin",,@VirWoX,#bitcoin,"141637567958360064",https://twitter.com/BitcoinWatch/status/141637567958360064
BTCcommodities,2011-11-29 14:47,0,0,"currently offering silver savings plans for silver and gold. contact us at bitcoincommodities.com! #bitcoin #gold #silver",,,#bitcoin #gold #silver,"141634330496741376",https://twitter.com/BTCcommodities/status/141634330496741376
BitcoinFS,2011-11-29 14:06,0,0,"Collapse of a Common Internet Currency – Wall Street Journal (blog) http:// j.mp/vkzRxH #bitcoin",,,#bitcoin,"141623984658718720",https://twitter.com/BitcoinFS/status/141623984658718720
