username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
wayneblockchain,2017-09-17 17:59,0,2,"10k #Bitcoins here, 17k #bitcoin there, people are buying $ btc like crazy. Who is behind that? #wallstreet banksters + #jpmorgan + #china ? https:// twitter.com/cnLedger/statu s/909560999430123521 …",,,#Bitcoins #bitcoin #wallstreet #jpmorgan #china,"909567641911734272",https://twitter.com/wayneblockchain/status/909567641911734272
furkansrydn,2017-09-17 17:59,0,1,"#musicoin #msc bu saatte uyumuyoruz neden çünkü pump gelecek trenden vaktinde inmek lazım şimdilik 650de satış #bitcoin ytd",,,#musicoin #msc #bitcoin,"909567588480536576",https://twitter.com/furkansrydn/status/909567588480536576
Robtichenor,2017-09-17 17:59,1,7,"https:// medium.com/@notgrubles/bu ilding-your-own-bitcoin-satellite-node-6061d3c93e7 … - how cool is this #bitcoin",,@notgrubles,#bitcoin,"909567559548235776",https://twitter.com/Robtichenor/status/909567559548235776
VirtualMoneyBot,2017-09-17 17:59,0,0,"[The average price] Bithumb,Coinone,Korbit Time: 09/18 08:59:36 BTC: 4,077,166 KRW ETH: 285,583 KRW XRP: 200 KRW #Bitcoin #Ethereum #Ripple",,,#Bitcoin #Ethereum #Ripple,"909567553667604480",https://twitter.com/VirtualMoneyBot/status/909567553667604480
center_cloud,2017-09-17 17:59,1,1,"Changelly #Bitcoin #Ethereum #Monero #Ripple #Litecoin #Dash cryptocurrency exchange - https:// goo.gl/8c72uR #SaaS",,,#Bitcoin #Ethereum #Monero #Ripple #Litecoin #Dash #SaaS,"909567483316719616",https://twitter.com/center_cloud/status/909567483316719616
Richard_Toddar,2017-09-17 17:59,0,0,"I think @desantis is aware of #Bitcoin but making a point.",,@desantis,#Bitcoin,"909567477927043072",https://twitter.com/Richard_Toddar/status/909567477927043072
TheBballWizard,2017-09-17 17:59,0,1,"Just so you know I really enjoy See's candy. Goooo Crypto currency!! #bitcoin #Litecoin #ethereum",,,#bitcoin #Litecoin #ethereum,"909567443487436800",https://twitter.com/TheBballWizard/status/909567443487436800
BitcoinPosts,2017-09-17 17:59,0,0,"World's Central Banks Can't Ignore the Bitcoin Boom, BIS Says - Bloomberg http:// social.denne.family/6oy #bitcoin #btc pic.twitter.com/Rdg2ztFPZh",,,#bitcoin #btc,"909567416631410693",https://twitter.com/BitcoinPosts/status/909567416631410693
katrinmoshkoff,2017-09-17 17:59,0,0,"Try it!! It's a fun way to earn bitcoins!!!! http:// freebtcmine.com/?partner=70227 #bitcoin",,,#bitcoin,"909567411065544704",https://twitter.com/katrinmoshkoff/status/909567411065544704
GoldCoinJar,2017-09-17 17:59,0,0,"#Bitcoin Current bitcoin price is ฿0.00027322 BTC for $1 USD #GoldCoinJar",,,#Bitcoin #GoldCoinJar,"909567409073283072",https://twitter.com/GoldCoinJar/status/909567409073283072
