username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
bitcoinsonebay,2011-08-29 17:27,0,0,"1 Bitcoin - Bitcoins for Sale http:// goo.gl/fb/moZkp #bitcoin",,,#bitcoin,"108319974866698241",https://twitter.com/bitcoinsonebay/status/108319974866698241
bitcoinsonebay,2011-08-29 17:27,0,0,"Bitcoins (BTC) Bitcoin - Digital Currency 1 bitcoin http:// goo.gl/fb/wiwm7 #bitcoin",,,#bitcoin,"108319973318983680",https://twitter.com/bitcoinsonebay/status/108319973318983680
bitcoinsonebay,2011-08-29 17:27,0,0,"1 Bitcoin - 1 BTC - One Bitcoin - Digital Currency http:// goo.gl/fb/wUZ5d #bitcoin",,,#bitcoin,"108319971821625345",https://twitter.com/bitcoinsonebay/status/108319971821625345
bitcoinsonebay,2011-08-29 17:27,0,0,"ATI RADEON 5970 2GB GDDR5 Video Card NEW Bitcoin Ready http:// goo.gl/fb/9Qz9t #bitcoin",,,#bitcoin,"108319970177454081",https://twitter.com/bitcoinsonebay/status/108319970177454081
bitcoinsonebay,2011-08-29 17:27,0,0,"1 bitcoin - digital / crypto currency (1 BTC) http:// goo.gl/fb/PeUZ7 #bitcoin",,,#bitcoin,"108319966306119681",https://twitter.com/bitcoinsonebay/status/108319966306119681
bitcoinsonebay,2011-08-29 17:27,1,1,"0.01 Bitcoin BTC .01 BTC Bitcoin http:// goo.gl/fb/RcJFA #bitcoin",,,#bitcoin,"108319964250902529",https://twitter.com/bitcoinsonebay/status/108319964250902529
bitcoinsonebay,2011-08-29 17:27,0,0,"0.1 Bitcoin BTC .1 BTC Bitcoin http:// goo.gl/fb/qN1d2 #bitcoin",,,#bitcoin,"108319962036318208",https://twitter.com/bitcoinsonebay/status/108319962036318208
meowthsli,2011-08-29 17:05,0,0,"А что, никто напрямую #rub не вводит в #bitcoin ? Так я первым буду :)",,,#rub #bitcoin,"108314441581461504",https://twitter.com/meowthsli/status/108314441581461504
anammasrur,2011-08-29 17:00,0,0,"RT @jax989 : as a Notary of Texas I take bit coins as payment. #bitcoin",,@jax989,#bitcoin,"108313012913446912",https://twitter.com/anammasrur/status/108313012913446912
bitcoin_world,2011-08-29 16:55,0,0,"#bitcoin Página española de Bitcoin http:// bit.ly/oaqAf8",,,#bitcoin,"108311758812360705",https://twitter.com/bitcoin_world/status/108311758812360705
