username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
bmunst,2016-02-12 16:59,0,0,"Key realization is #Bitcoin = 1st time world has a global financial system that can be upgraded in real time & we are watching that play out",,,#Bitcoin,"698295510013124608",https://twitter.com/bmunst/status/698295510013124608
NEFORMAL1978,2016-02-12 16:59,0,0,"My robot has 5,680 hp left! I've earned a total of 2,386,850 free satoshis from http://www. robotcoingame.com/?id=3224411 #robotcoingame #Bitcoin",,,#robotcoingame #Bitcoin,"698295462512697344",https://twitter.com/NEFORMAL1978/status/698295462512697344
FortuneBitXBit,2016-02-12 16:59,0,0,"CoinDesk : @coindesk : The latest Bitcoin Price Index is 383.09 USD… http:// sh.st/WlCD9 #BitCoin pic.twitter.com/6wagvxdxYG",,@coindesk,#BitCoin,"698295419458039808",https://twitter.com/FortuneBitXBit/status/698295419458039808
CryptoPotGame,2016-02-12 16:59,0,1,"http:// Cryptopot.com is coming soon! Ckeck it out https:// youtu.be/5cfwSBS516c #Bitcoin #cryptocurrency #game #fintech #investment",,,#Bitcoin #cryptocurrency #game #fintech #investment,"698295413623951362",https://twitter.com/CryptoPotGame/status/698295413623951362
FortuneBitXBit,2016-02-12 16:59,0,0,"Kristov Atlas : @kristovatlas : If Bitcoin is to rely on the instincts of wizards,… http:// sh.st/WlCDP #BitCoin pic.twitter.com/56M446fQap",,@kristovatlas,#BitCoin,"698295412386430976",https://twitter.com/FortuneBitXBit/status/698295412386430976
Bitcoin_Spain,2016-02-12 16:59,0,0,"Waking up a passed out Bitcat relaxing in the miners' heat: http:// ift.tt/1Xow7Ww #bitcoin #btc",,,#bitcoin #btc,"698295385106837504",https://twitter.com/Bitcoin_Spain/status/698295385106837504
Bitcoin_Spain,2016-02-12 16:59,0,0,"The Lightning Network explained for the layperson: http:// ift.tt/1SMcCIA #bitcoin #btc",,,#bitcoin #btc,"698295382846148608",https://twitter.com/Bitcoin_Spain/status/698295382846148608
DOGECOINSHOP,2016-02-12 16:59,0,0,"#bitcoin #dogecoin #monetaryunit #startcoin #dogecoin #miners #faucets #business help us p… http:// cur.lv/s83d3 pic.twitter.com/cCe2Sczddt",,,#bitcoin #dogecoin #monetaryunit #startcoin #dogecoin #miners #faucets #business,"698295376999280640",https://twitter.com/DOGECOINSHOP/status/698295376999280640
AbdinAbdrahman,2016-02-12 16:58,0,0,"My robot has 261 hp left! I've earned a total of 83,100 free satoshis from http://www. robotcoingame.com/?id=5186018 #robotcoingame #Bitcoin",,,#robotcoingame #Bitcoin,"698295229078708224",https://twitter.com/AbdinAbdrahman/status/698295229078708224
machenmathews,2016-02-12 16:58,0,0,"Thanks #TopNewFollowers @SuprajaSubburaj @paulinohombre I love to #connect #share & #startup everything #bitcoin ! Let's talk coin! ;)",,@SuprajaSubburaj @paulinohombre,#TopNewFollowers #connect #share #startup #bitcoin,"698295217661702144",https://twitter.com/machenmathews/status/698295217661702144
