username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
whaleclubco,2015-03-31 17:59,0,0,"$244.71 · here is an example off the top of my head.... https:// whaleclub.co/post/7JoqHp #bitcoin pic.twitter.com/3YsGgnWiB2",,,#bitcoin,"583056091128434689",https://twitter.com/whaleclubco/status/583056091128434689
gudini26,2015-03-31 17:59,0,0,"My robot is level 6 and I've earned a total of 109,181 free satoshis! http:// robotcoingame.com #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"583056056026271744",https://twitter.com/gudini26/status/583056056026271744
ywisnu26,2015-03-31 17:59,1,0,"I buy 200000.00000000 #CZR against #BTC at 0.00000001 on @AskCoinNet #exchange #bitcoin https:// AskCoin.Net/trading/CZR/BTC pic.twitter.com/0h1T0WjFmn",,@AskCoinNet,#CZR #BTC #exchange #bitcoin,"583056039957921792",https://twitter.com/ywisnu26/status/583056039957921792
AnoncoinPrice,2015-03-31 17:59,1,0,"#Anoncoin / #ANC price now: $ 0.072991, that's -0.23 % change in 1hour. -4.18 % past day, and -8.57 % in the past week! #Bitcoin is $ 244.14",,,#Anoncoin #ANC #Bitcoin,"583055988439252992",https://twitter.com/AnoncoinPrice/status/583055988439252992
CryptoInfinity,2015-03-31 17:59,3,0,"Stop By & Check out Our Fast Growing Crypto Currency Community With Live Chat What Do You Have To Loose https:// cryptoinfinity.com #bitcoin",,,#bitcoin,"583055971724980225",https://twitter.com/CryptoInfinity/status/583055971724980225
Ozzieman2013,2015-03-31 17:59,0,0,"My robot is level 3 and I've earned a total of 1,176,712 free satoshis! http:// robotcoingame.com #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"583055945283977219",https://twitter.com/Ozzieman2013/status/583055945283977219
olmit0181,2015-03-31 17:58,0,0,"My robot is level 5 and I've earned a total of 148,791 free satoshis! http:// robotcoingame.com #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"583055769676988416",https://twitter.com/olmit0181/status/583055769676988416
CoinfeedIO,2015-03-31 17:58,0,0,"Caribbean #Bitcoin Exchange Launches Following $1.5 Million Raise http:// tinyurl.com/ofam2cy pic.twitter.com/j5RzLuZcuF",,,#Bitcoin,"583055680694849536",https://twitter.com/CoinfeedIO/status/583055680694849536
EdgeSecure,2015-03-31 17:58,9,1,"Los Angeles. April 18th. Join us there for the State of Digital Money http:// buff.ly/1HhQJaz #bitcoin",,,#bitcoin,"583055679696560130",https://twitter.com/EdgeSecure/status/583055679696560130
hardy_raku,2015-03-31 17:57,0,0,"My robot is level 9 and I've earned a total of 187,294 free satoshis! http:// robotcoingame.com #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"583055559257169920",https://twitter.com/hardy_raku/status/583055559257169920
