username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
aaahjoom,2015-01-06 16:59,0,0,"#Bitcoin The Bitstamp booth at CES today. pic.twitter.com/bHAefkSXj8",,,#Bitcoin,"552615574317322241",https://twitter.com/aaahjoom/status/552615574317322241
MarineCoin_MTC,2015-01-06 16:59,0,0,"Make sure you enter a valid Marinecoin client wallet address during registration http:// bidcoind.com #bitcoin #Tickets",,,#bitcoin #Tickets,"552615560853590016",https://twitter.com/MarineCoin_MTC/status/552615560853590016
Bitcoin_Ideas,2015-01-06 16:59,0,1,"Bitstamp to resume operations in 24 hours following hack that cause loss of $5 millions http:// bit.ly/1ACuxXE #bitcoin",,,#bitcoin,"552615483963215872",https://twitter.com/Bitcoin_Ideas/status/552615483963215872
CryoWallet,2015-01-06 16:59,0,1,"Bitstamp to resume operations in 24 hours following hack that cause loss of $5 millions http:// tinyurl.com/oqdc2ru #Bitcoin",,,#Bitcoin,"552615479479529472",https://twitter.com/CryoWallet/status/552615479479529472
BitPay,2015-01-06 16:59,27,12,"Look the #bitcoin chart is going up and to the right. @krakenfx #CES2015 pic.twitter.com/cYLbPHGIfX",,@krakenfx,#bitcoin #CES2015,"552615420721917952",https://twitter.com/BitPay/status/552615420721917952
BrasilBitcoin,2015-01-06 16:58,0,1,"#bitcoin #inglês Why I'm bullish on bitcoin... via /r/Bitcoin http:// ift.tt/1xPiO8O",,,#bitcoin #ingl,"552615283232628736",https://twitter.com/BrasilBitcoin/status/552615283232628736
CashAlternative,2015-01-06 16:58,3,5,"The ONLY thing that #Bitcoin has over #Darkcoin is the network effect. That will be overcome in time... #GetIntoTheDark with #Darkcoin !",,,#Bitcoin #Darkcoin #GetIntoTheDark #Darkcoin,"552615270343532545",https://twitter.com/CashAlternative/status/552615270343532545
SandHillX,2015-01-06 16:57,2,1,"Just a few hours left to cast your vote on the valuation of top #crypto / #bitcoin companies for up to $1K: http:// sandhill.vc /",,,#crypto #bitcoin,"552615040780472320",https://twitter.com/SandHillX/status/552615040780472320
ohiobitcoin,2015-01-06 16:57,0,0,"Wedbush: Bitstamp Issues Shouldn't Dampen Confidence in Bitcoin http:// bit.ly/1AoinTh #bitcoin",,,#bitcoin,"552614878167715841",https://twitter.com/ohiobitcoin/status/552614878167715841
AnnuaireBitcoin,2015-01-06 16:57,0,0,"L'annuaire de http:// annuairebitcoin.com : un des plus gros annuaires français de sites web #bitcoin #gratuit",,,#bitcoin #gratuit,"552614852297236481",https://twitter.com/AnnuaireBitcoin/status/552614852297236481
