username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
xbtreport,2013-03-02 16:57,0,0,"Faucet sent 0.01 Free Bitcoin to Martignas-sur-jalle France http:// faucet.bitcoin.st/#378407 #Martignas -sur-jalle #bitcoin #btc",,,#378407 #Martignas #bitcoin #btc,"308003095399514112",https://twitter.com/xbtreport/status/308003095399514112
MPEx1,2013-03-02 16:57,0,0,"96 S.MPOE @0.00073315BTC = 0.07038240BTC. 5 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"308003073048059904",https://twitter.com/MPEx1/status/308003073048059904
MPEx1,2013-03-02 16:57,0,0,"5`554 S.MPOE @0.00073886BTC = 4.10362844BTC. 63 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"308003071240306691",https://twitter.com/MPEx1/status/308003071240306691
MPEx1,2013-03-02 16:57,0,0,"16`000 S.MPOE @0.00073887BTC = 11.82192000BTC. 72 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"308003067406716928",https://twitter.com/MPEx1/status/308003067406716928
FlipprDolphin,2013-03-02 16:53,0,0,"Sign Up For a Free Bitcoin Wallet @http:// Blockchain.info https:// blockchain.info/wallet #tweet4btc #bitcoin #1QKgw4mWN5JveddwwALPpxZ3Etf3CbH1Gc",,@http,#tweet4btc #bitcoin #1QKgw4mWN5JveddwwALPpxZ3Etf3CbH1Gc,"308002248590516226",https://twitter.com/FlipprDolphin/status/308002248590516226
bitcoinsonebay,2013-03-02 16:51,0,0,"1 bitcoin to your wallet http:// goo.gl/fb/Xwz30 #bitcoin",,,#bitcoin,"308001642454847488",https://twitter.com/bitcoinsonebay/status/308001642454847488
tek_fin,2013-03-02 16:51,0,0,"Good info RT @jonmatonis : New Post @Forbes : Bitcoin Exchange Deal Repatriates Assets To U.S. http:// onforb.es/XJRqVF #bitcoin #mtgox #coinlab",,@jonmatonis @Forbes,#bitcoin #mtgox #coinlab,"308001532287275008",https://twitter.com/tek_fin/status/308001532287275008
Wetzell101,2013-03-02 16:48,0,0,"Does anyone know anything about #Bitcoin ? I dont understand how you "obtain" it. #confused",,,#Bitcoin #confused,"308000896858603520",https://twitter.com/Wetzell101/status/308000896858603520
MPEx1,2013-03-02 16:42,0,0,"1`747 S.DICE @0.00601401BTC = 10.50647547BTC. 24 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"307999375714549761",https://twitter.com/MPEx1/status/307999375714549761
MPEx1,2013-03-02 16:42,0,0,"100 S.DICE @0.00610823BTC = 0.61082300BTC. 36 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"307999372384288768",https://twitter.com/MPEx1/status/307999372384288768
