username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
won12470,2015-08-28 17:59,0,0,"I'm feeding the Wonderland fox who will give me 25,500 free satoshis! 8-3 http://www. wonderlandco.in/?id=1454265 #wonderlandcoin #Bitcoin #FreeBitcoin",,,#wonderlandcoin #Bitcoin #FreeBitcoin,"637414353776435200",https://twitter.com/won12470/status/637414353776435200
haq4good,2015-08-28 17:59,0,1,"@random_eddie @anjiecast @NickSzabo4 It may turn out that Mining Pools become the political parties of #Bitcoin .",,@random_eddie @anjiecast @NickSzabo4,#Bitcoin,"637414286294315008",https://twitter.com/haq4good/status/637414286294315008
kalitinka,2015-08-28 17:59,0,0,"My robot has 68 hp left! I've earned a total of 266,000 free satoshis from http://www. robotcoingame.com/?id=1DNwC3BwFn jLXVQ99zvigjRP2omDEzswDf … #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"637414260751114245",https://twitter.com/kalitinka/status/637414260751114245
JoaquinAugusto2,2015-08-28 17:59,0,0,"My robot has 100 hp left! I've earned a total of 0 free satoshis from http://www. robotcoingame.com/?id=1FVQ569U64 hd6e2yTHEnrEAWYbHxPrjkbF … #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"637414230069637121",https://twitter.com/JoaquinAugusto2/status/637414230069637121
Laveritasfree,2015-08-28 17:59,0,0,"I'm feeding the Wonderland rabbit who will give me 4,200 free satoshis! 0-0 http://www. wonderlandco.in/?id=2551146 #wonderlandcoin #Bitcoin #FreeBitcoin",,,#wonderlandcoin #Bitcoin #FreeBitcoin,"637414209920335872",https://twitter.com/Laveritasfree/status/637414209920335872
bitcoinschannel,2015-08-28 17:59,1,0,"#news #channel Commonwealth Governments to Start Bitcoin Regulation?: In the… http:// dlvr.it/C0K0Xc #Bitcoin #BTC #bAgile #btc",,,#news #channel #Bitcoin #BTC #bAgile #btc,"637414146003243008",https://twitter.com/bitcoinschannel/status/637414146003243008
Deathnotedesign,2015-08-28 17:58,0,1,"I'm feeding the Wonderland hedgehog who will give me 1,810 free satoshis! 0-10 http://www. wonderlandco.in/?id=2604151 #wonderlandcoin #Bitcoin #FreeBitcoin",,,#wonderlandcoin #Bitcoin #FreeBitcoin,"637414000087711744",https://twitter.com/Deathnotedesign/status/637414000087711744
BitcoinMagazine,2015-08-28 17:58,18,5,"#Bitcoin Businesses Take Steps to Prepare for CoinWallet’s September Stress Test http:// btcm.ag/coinwallet pic.twitter.com/yJ4BZK7I7w",,,#Bitcoin,"637413969955655680",https://twitter.com/BitcoinMagazine/status/637413969955655680
whaleclubco,2015-08-28 17:58,2,3,"$232.07 · update see how the blue line touches all the red c... https:// whaleclub.co/post/VtNN7 #bitcoin pic.twitter.com/NnxtnyPo3u",,,#bitcoin,"637413914813329408",https://twitter.com/whaleclubco/status/637413914813329408
btcticka,2015-08-28 17:58,0,0,"KRK 232.64 ANX 230.25 BTDe 211.45 ITB 231.45 LOC 254.21 ROCK 232.05 BTCe 6.8 HitB 244.05 #Bitcoin USD $",,,#Bitcoin,"637413871955742720",https://twitter.com/btcticka/status/637413871955742720
