username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
cuckoldprincess,2012-11-25 16:57,0,1,"pay your princess bitches #niteflirt #mps #amazon #bitcoin #etc http:// ow.ly/fyPXE",,,#niteflirt #mps #amazon #bitcoin #etc,"272851600341598211",https://twitter.com/cuckoldprincess/status/272851600341598211
MPEx1,2012-11-25 16:57,0,0,"2`404 S.MPOE @0.00053300BTC = 1.28133200BTC (= 15.97 USD). 9 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"272851486973759488",https://twitter.com/MPEx1/status/272851486973759488
MPEx1,2012-11-25 16:57,0,0,"4`230 S.MPOE @0.00053294BTC = 2.25433620BTC (= 28.09 USD). 77 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"272851484897579008",https://twitter.com/MPEx1/status/272851484897579008
BTCtweetzer,2012-11-25 16:36,0,0,"Security of eWallets http:// q.gs/2eIpV #bitcoin",,,#bitcoin,"272846223017381888",https://twitter.com/BTCtweetzer/status/272846223017381888
MPEx1,2012-11-25 16:34,0,0,"2`000 S.DICE @0.00339594BTC = 6.79188000BTC (= 84.63 USD). 2 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"272845869714395136",https://twitter.com/MPEx1/status/272845869714395136
MPEx1,2012-11-25 16:24,0,0,"15`043 S.MPOE @0.00053294BTC = 8.01701642BTC (= 99.89 USD). 73 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"272843106578219008",https://twitter.com/MPEx1/status/272843106578219008
MPEx1,2012-11-25 16:23,0,0,"8`105 S.MPOE @0.00053162BTC = 4.30878010BTC (= 53.69 USD). 29 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"272843104602714112",https://twitter.com/MPEx1/status/272843104602714112
giancarlonorese,2012-11-25 16:17,0,0,"Sign Up For a Free Bitcoin Wallet @http:// Blockchain.info https:// blockchain.info/wallet #tweet4btc #bitcoin #1KbQwQiJ99ye2ftV7RfR8B93RXWByJyrsQ",,@http,#tweet4btc #bitcoin #1KbQwQiJ99ye2ftV7RfR8B93RXWByJyrsQ,"272841464571121664",https://twitter.com/giancarlonorese/status/272841464571121664
MPEx1,2012-11-25 16:10,0,0,"8`850 S.MPOE @0.00052919BTC = 4.68333150BTC (= 58.35 USD). 58 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"272839637943332864",https://twitter.com/MPEx1/status/272839637943332864
Rodriguez_today,2012-11-25 16:00,0,0,"#Bitcoin Had Its Own Black Friday http:// dlvr.it/2XX385",,,#Bitcoin,"272837156446273536",https://twitter.com/Rodriguez_today/status/272837156446273536
