username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
ObjectiveBTC,2013-05-18 17:59,0,0,"ObjectiveBitcoin sentiment analysis Indicator: 0.32 (down) #bitcoin http://www. objectivebitcoin.com",,,#bitcoin,"335907553676505088",https://twitter.com/ObjectiveBTC/status/335907553676505088
pizzaindex,2013-05-18 17:57,1,1,"MtGox : $123.42 | CampBX : $118.00 #bitcoin",,,#bitcoin,"335907149588869120",https://twitter.com/pizzaindex/status/335907149588869120
pizzaindex,2013-05-18 17:57,2,0,"BTC EUR = 95.90 | $1.29 per EUR #bitcoin",,,#bitcoin,"335907147881779202",https://twitter.com/pizzaindex/status/335907147881779202
pizzaindex,2013-05-18 17:57,1,0,"Winklevoss Index = $13,786,831 #bitcoin",,,#bitcoin,"335907146535432192",https://twitter.com/pizzaindex/status/335907146535432192
pizzaindex,2013-05-18 17:57,1,1,"Bitcoin Pizza Index = $1,234,179 #bitcoin",,,#bitcoin,"335907138499133440",https://twitter.com/pizzaindex/status/335907138499133440
pizzaindex,2013-05-18 17:57,1,0,"Bitcoin Market Cap = $1,378,683,109 #bitcoin",,,#bitcoin,"335907137018527744",https://twitter.com/pizzaindex/status/335907137018527744
pizzaindex,2013-05-18 17:57,1,0,"New Coins Added Per Day = $444,305 #bitcoin",,,#bitcoin,"335907135663771648",https://twitter.com/pizzaindex/status/335907135663771648
pizzaindex,2013-05-18 17:57,1,0,"Total Number of Bitcoins = 11,170,850 #bitcoin",,,#bitcoin,"335907134053171201",https://twitter.com/pizzaindex/status/335907134053171201
BlueseedProject,2013-05-18 17:57,7,3,"The chances that some governments out there are buying #Bitcoin are 100% -- @billbarhydt",,@billbarhydt,#Bitcoin,"335906983012081664",https://twitter.com/BlueseedProject/status/335906983012081664
kathesagona,2013-05-18 17:57,0,1,"I, too, am ready to be paid in vodka and laundry detergent. But #bitcoin will suffice. Tech future panel #vodkacurrency #bitcoin2013",,,#bitcoin #vodkacurrency #bitcoin2013,"335906934618202112",https://twitter.com/kathesagona/status/335906934618202112
