username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BrasilBitcoin,2015-09-30 17:59,0,0,"#bitcoin #inglês Mike Hearn banned from #bitcoin -dev Sept/29 via /r/Bitcoin http:// ift.tt/1QLKznE",,,#bitcoin #ingl #bitcoin,"649372968603254784",https://twitter.com/BrasilBitcoin/status/649372968603254784
earn_btc,2015-09-30 17:59,0,0,"Million of people are earning bitcoins with our Service http://www. earnbitcoins.xyz , just with your Bitcoin Address ! #Bitcoin #EarnFromHome",,,#Bitcoin #EarnFromHome,"649372930137288704",https://twitter.com/earn_btc/status/649372930137288704
klausfabian1,2015-09-30 17:59,0,0,"My robot has 723 hp left! I've earned a total of 1,438,000 free satoshis from http://www. robotcoingame.com/?id=4340817 #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"649372920880492544",https://twitter.com/klausfabian1/status/649372920880492544
Dkflbvbh963,2015-09-30 17:59,0,0,"I'm feeding the Wonderland owl who will give me 9,000 free satoshis! 13-7 http://www. wonderlandco.in/?id=3085425 #wonderlandcoin #Bitcoin #FreeBitcoin",,,#wonderlandcoin #Bitcoin #FreeBitcoin,"649372919857025024",https://twitter.com/Dkflbvbh963/status/649372919857025024
Cryptogeeks,2015-09-30 17:58,0,0,"Bitcoin: Mike Hearn banned from #bitcoin -dev Sept/29 - http:// cryptogeeks.com/bitcoin-mike-h earn-banned-bitcoin-dev-sept29 …",,,#bitcoin,"649372862306983936",https://twitter.com/Cryptogeeks/status/649372862306983936
munizric,2015-09-30 17:58,0,0,"I got a 3000 Reward from @bitcoin_catcher Faucet & Rotator! 1000+ Rewards >> http:// bitcoin-catcher.com #bitcoin #bitcoinnews #satoshi #faucet29",,@bitcoin_catcher,#bitcoin #bitcoinnews #satoshi #faucet29,"649372839439650816",https://twitter.com/munizric/status/649372839439650816
BitcoinBabeAU,2015-09-30 17:58,1,0,"#Bitcoin Hot Right Now via /r/Bitcoin! Mike Hearn banned from #bitcoin -dev Sept/29 http:// buff.ly/1iMsxGJ",,,#Bitcoin #bitcoin,"649372740114378752",https://twitter.com/BitcoinBabeAU/status/649372740114378752
NEGMI1,2015-09-30 17:58,0,0,"My robot has 1,805 hp left! I've earned a total of 1,541,010 free satoshis from http://www. robotcoingame.com/?id=4560839 #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"649372730010243072",https://twitter.com/NEGMI1/status/649372730010243072
mshapiro,2015-09-30 17:58,0,0,"Europol: Bitcoin May Become Sole Currency for EU Cybercriminals - CoinDesk http:// bit.ly/1Wzbuqw #bitcoin",,,#bitcoin,"649372721437130752",https://twitter.com/mshapiro/status/649372721437130752
viktoria88a,2015-09-30 17:58,0,0,"My robot has 3,890 hp left! I've earned a total of 3,584,650 free satoshis from http://www. robotcoingame.com/?id=3403357 #robotcoingame #Bitcoin #FreeBitcoin",,,#robotcoingame #Bitcoin #FreeBitcoin,"649372691611447297",https://twitter.com/viktoria88a/status/649372691611447297
