username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
the_yancy,2016-11-01 17:59,0,1,"I read Jules' transcript of interview Schmidt & other guy did. #UNimpressed but may read Google version. JA was off OCD charts re. #BitCoin > https:// twitter.com/juice_mcgraw/s tatus/793564988564570112 …",,,#UNimpressed #BitCoin,"793603423069429761",https://twitter.com/the_yancy/status/793603423069429761
SatoshiPoint,2016-11-01 17:59,0,0,"Calling all #Bristol #bitcoiners $ BTC to your wallet in a flash @thebestbtc247 A financial #revolution on ur doorstep 24-7-365 #bitcoin",,@thebestbtc247,#Bristol #bitcoiners #revolution #bitcoin,"793603307939868673",https://twitter.com/SatoshiPoint/status/793603307939868673
goldenfrogtech,2016-11-01 17:59,0,0,"En #GoldenFrog contamos con diversos servicios. No dudes en consultarnos #WLOXexchange #GerenciaIT #Redes #Administracióndedatos #Bitcoin",,,#GoldenFrog #WLOXexchange #GerenciaIT #Redes #Administraci #Bitcoin,"793603300574765056",https://twitter.com/goldenfrogtech/status/793603300574765056
Noel_Tanner,2016-11-01 17:58,0,0,"Yeh we found a #Bitcoin ATM at a pub. #Genius https:// twitter.com/qandrew/status /793442398445588484 …",,,#Bitcoin #Genius,"793603171176198144",https://twitter.com/Noel_Tanner/status/793603171176198144
_Hypron,2016-11-01 17:58,0,2,"Sometimes I wonder if we're all crazy for trading/buying money that doesn't exist outside of the internet. I guess time will tell. #bitcoin",,,#bitcoin,"793603168898658304",https://twitter.com/_Hypron/status/793603168898658304
AltcoinsBank,2016-11-01 17:58,0,0,"Re: BTC keep rise again... http:// cur.lv/13m6yj #bitcoin #blockchain",,,#bitcoin #blockchain,"793603060857655296",https://twitter.com/AltcoinsBank/status/793603060857655296
AltcoinsBank,2016-11-01 17:58,0,0,"Re: BTC keep rise again... http:// cur.lv/13m6yi #bitcoin #blockchain",,,#bitcoin #blockchain,"793603059842547712",https://twitter.com/AltcoinsBank/status/793603059842547712
AltcoinsBank,2016-11-01 17:58,0,0,"Re: BTC keep rise again... http:// cur.lv/13m6yg #bitcoin #blockchain",,,#bitcoin #blockchain,"793603058982727680",https://twitter.com/AltcoinsBank/status/793603058982727680
AltcoinsBank,2016-11-01 17:58,2,1,"Re: BTC keep rise again... http:// cur.lv/13m6ye #bitcoin #blockchain",,,#bitcoin #blockchain,"793603057959395329",https://twitter.com/AltcoinsBank/status/793603057959395329
AltcoinsBank,2016-11-01 17:58,0,0,"Re: The bitcoin price in the year 2140 http:// cur.lv/13m6yd #bitcoin #blockchain",,,#bitcoin #blockchain,"793603056713687040",https://twitter.com/AltcoinsBank/status/793603056713687040
