username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
rafihecht,2017-07-30 17:58,0,0,"Is the upcoming #bitcoin #hardfork a bad thing? http:// fb.me/790MOtghv",,,#bitcoin #hardfork,"891810276546420736",https://twitter.com/rafihecht/status/891810276546420736
bitcoinbase,2017-07-30 17:58,0,0,"What is bitcoin? http:// rviv.ly/nNSUZ #QA #Bitcoin",,,#QA #Bitcoin,"891810190768472064",https://twitter.com/bitcoinbase/status/891810190768472064
PitiQuain,2017-07-30 17:58,4,3,"Llegan cajeros para operar con billetes y #bitcoin http://www. perfil.com/economia/cajer os-para-bitcoins.phtml … #Criptomonedas #Currency #fintech",,,#bitcoin #Criptomonedas #Currency #fintech,"891810149203136512",https://twitter.com/PitiQuain/status/891810149203136512
BitcoinHawker,2017-07-30 17:58,0,0,"serious question: any work arounds to acquire #bitcoin products from @YourBTCC here in the states?",,@YourBTCC,#bitcoin,"891810142903250945",https://twitter.com/BitcoinHawker/status/891810142903250945
WSMLLEN,2017-07-30 17:57,6,6,"The brave new world is here. #Robotics #AI #blockchain #BigData #bitcoin #technology #VR #AR #cybersecurity #DataScience #IT #data @31LLENS https:// twitter.com/wef/status/891 797827168456704 …",,@31LLENS,#Robotics #AI #blockchain #BigData #bitcoin #technology #VR #AR #cybersecurity #DataScience #IT #data,"891810111995248641",https://twitter.com/WSMLLEN/status/891810111995248641
srini_dadi,2017-07-30 17:57,0,1,"#Bitcoin basics ~ how does it work ? https:// lnkd.in/gawxFYj",,,#Bitcoin,"891810051035353088",https://twitter.com/srini_dadi/status/891810051035353088
CleverEmu,2017-07-30 17:57,0,0,"#bitcoin Don't forget if a coinsplit happens.... via /r/Bitcoin http:// ift.tt/2tU1B2m",,,#bitcoin,"891809987563061248",https://twitter.com/CleverEmu/status/891809987563061248
AnselLindner,2017-07-30 17:56,8,48,"Forget about selling your $ BCH #bcash . Whales will be able to dump first. You'll put your #bitcoin at risk for a few dollars. Hodl.",,,#bcash #bitcoin,"891809880700530688",https://twitter.com/AnselLindner/status/891809880700530688
PlattsburghBTC,2017-07-30 17:56,0,0,":( :( ....[Bitcoin performance assessment (-0.33%)] #bitcoin",,,#bitcoin,"891809737741828102",https://twitter.com/PlattsburghBTC/status/891809737741828102
CNY2USD,2017-07-30 17:56,1,0,"#blockchain in #Banking #Fintech #makeyourownlane #Mpgvip #cryptocurrency #AI #defstar5 #ML #IOT #Bitcoin follo RT pic.twitter.com/o7vSXXSmqu",,,#blockchain #Banking #Fintech #makeyourownlane #Mpgvip #cryptocurrency #AI #defstar5 #ML #IOT #Bitcoin,"891809670058389504",https://twitter.com/CNY2USD/status/891809670058389504
