username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BitcoinAlicante,2016-09-05 17:59,0,0,"#Noticias #Bitcoin #Alicante Italia planea cobrar impuestos sobre venta e intercambio de ...CriptoNoticiasLa... http:// fb.me/1jvJiD3If",,,#Noticias #Bitcoin #Alicante,"772947323731271681",https://twitter.com/BitcoinAlicante/status/772947323731271681
Bitcoin_Alerter,2016-09-05 17:58,0,0,"#Bitcoin Yours Tests Bitcoin Micropayments on Testnet http:// cur.lv/120xzx",,,#Bitcoin,"772947135419387904",https://twitter.com/Bitcoin_Alerter/status/772947135419387904
bitcoinlivege,2016-09-05 17:58,0,0,"Aktueller #Bitcoin Preis: 543.06 € auf http:// kraken.com | Bitcoin-Charts -> http:// bitcoin-live.de",,,#Bitcoin,"772947121582596096",https://twitter.com/bitcoinlivege/status/772947121582596096
alt_bit_coins,2016-09-05 17:58,0,0,"Re: What next highest prediction on bitcoin prices in 2016? http:// cur.lv/120xyd #bitcoin #blockchain",,,#bitcoin #blockchain,"772947110387908609",https://twitter.com/alt_bit_coins/status/772947110387908609
alt_bit_coins,2016-09-05 17:58,0,0,"Re: Bitcoin will hit $3k-$4k by end of 2017 http:// cur.lv/120xy9 #bitcoin #blockchain",,,#bitcoin #blockchain,"772947108651466752",https://twitter.com/alt_bit_coins/status/772947108651466752
alt_bit_coins,2016-09-05 17:58,0,0,"Re: Bitcoin spiking to $595 http:// cur.lv/120xy4 #bitcoin #blockchain",,,#bitcoin #blockchain,"772947107128958982",https://twitter.com/alt_bit_coins/status/772947107128958982
alt_bit_coins,2016-09-05 17:58,0,0,"Re: Will China buying help the price to recover? http:// cur.lv/120xy0 #bitcoin #blockchain",,,#bitcoin #blockchain,"772947105405083648",https://twitter.com/alt_bit_coins/status/772947105405083648
bitcoinagile,2016-09-05 17:58,2,0,"Mens #bitcoin Emblem Logo T Shirt The Future of Crypto-Currency XL Black http://www. grcmining.com/blog/cryptocur rency/mens-bitcoin-emblem-logo-t-shirt-the-future-of-crypto-currency-xl-black … pic.twitter.com/AE0mqYlcOV",,,#bitcoin,"772947086073618432",https://twitter.com/bitcoinagile/status/772947086073618432
btcharvest,2016-09-05 17:57,0,0,"TigerGG has just claimed the 6000 satoshi prize in the BTC Instant Win #bitcoin chat https:// bitsoapbox.com",,,#bitcoin,"772946687157501952",https://twitter.com/btcharvest/status/772946687157501952
cryptinsight,2016-09-05 17:56,1,0,"Acquisto e vendita di #bitcoin e monete virtuali. In una risoluzione i chiarimenti delle Entrate sul trattamento http:// bit.ly/2cuDcXL",,,#bitcoin,"772946541589954560",https://twitter.com/cryptinsight/status/772946541589954560
