username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
PrecioBTC,2015-05-14 17:59,0,0,"‘We’re Considering Not Lying Anymore, for Real’ — US Gov’t on NSA Spying (Op-Ed): You need... http:// cur.lv/ly99c #BTC #Bitcoin #News",,,#BTC #Bitcoin #News,"599001181856206848",https://twitter.com/PrecioBTC/status/599001181856206848
PrecioBTC,2015-05-14 17:59,1,0,"BitCharities to Open new Opportunities for Philanthropy with Bitcoin: You need to login to... http:// cur.lv/ly99a #BTC #Bitcoin #News",,,#BTC #Bitcoin #News,"599001180568588288",https://twitter.com/PrecioBTC/status/599001180568588288
Gana_Bitcoins,2015-05-14 17:59,1,0,"Get Free 0.250 grms of Gold for signing up #BitGold with this link https:// bitgold.com/r/gAsyjn #invest in #gold with #bitcoin #btc #cryptocoins",,,#BitGold #invest #gold #bitcoin #btc #cryptocoins,"599001148750733312",https://twitter.com/Gana_Bitcoins/status/599001148750733312
BitcoinVOX,2015-05-14 17:59,58,19,"@21inc Works On a #Technology To Allow Machine-To-Machine #Bitcoin Transactions https:// shar.es/1rtKsi pic.twitter.com/WpEADJdVel",,@21inc,#Technology #Bitcoin,"599001112809713665",https://twitter.com/BitcoinVOX/status/599001112809713665
CoinfeedIO,2015-05-14 17:59,0,0,"ACTION Buses In Australia Deems #Bitcoin Experiment a Failure - http:// Bitcoinist.net http:// tinyurl.com/k9fkhr2",,,#Bitcoin,"599000997571211266",https://twitter.com/CoinfeedIO/status/599000997571211266
bitcns,2015-05-14 17:58,0,0,"#Bitcoin #News - Bitcoin binary options trading binary options are a simplified version august com... http:// bit.ly/1cC09nI via @BitCns",,@BitCns,#Bitcoin #News,"599000845988929538",https://twitter.com/bitcns/status/599000845988929538
CoinfeedIO,2015-05-14 17:58,0,0,"#Bitcoin #Price Crunch Time - CryptoCoinsNews http:// tinyurl.com/mzf4a72 pic.twitter.com/nm3WBeFhVZ",,,#Bitcoin #Price,"599000747297083393",https://twitter.com/CoinfeedIO/status/599000747297083393
bymarianblondu,2015-05-14 17:57,0,0,"Wish me luck! I'm going to win 1 Million Satoshi in #bitcoin here: http:// yellowcoins.com/main/satoshi-g iveaway/ … #freebitcoin",,,#bitcoin #freebitcoin,"599000716326338562",https://twitter.com/bymarianblondu/status/599000716326338562
iTicoinustkut,2015-05-14 17:57,0,0,"#bitcoin #sppl #iTicoin #id16 #Russia #Satoshitest http:// bit.ly/google7id16 http:// bit.ly/google2id16 FAQ-help... http:// fb.me/3JFP8W0Px",,,#bitcoin #sppl #iTicoin #id16 #Russia #Satoshitest,"599000667345260544",https://twitter.com/iTicoinustkut/status/599000667345260544
ListInEurope,2015-05-14 17:57,0,0,"#Bitcoin Erik Voorhees on Twitter: Can we take a moment to reflect on the fact that the Bitcoin protocol STILL... http:// bit.ly/1d05SV6",,,#Bitcoin,"599000634445008896",https://twitter.com/ListInEurope/status/599000634445008896
