username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
KaikoData,2016-02-06 16:58,2,3,"A small way you can make a big difference to keep #bitcoin secure & decentralized: https:// twitter.com/rogerkver/stat us/696104060311613440 …",,,#bitcoin,"696120927487074305",https://twitter.com/KaikoData/status/696120927487074305
bitcoin_ai,2016-02-06 16:58,1,1,"Cryptonator: $374.91007917/BTC - last trade of USD/BTC at https://www. cryptonator.com / #bitcoin #BTC http:// bitcoinautotrade.com",,,#bitcoin #BTC,"696120770083172352",https://twitter.com/bitcoin_ai/status/696120770083172352
MikeCautillo,2016-02-06 16:58,0,0,"@howardlindzon End of too big to fail big banks resulting in worthless state issued currency giving rise to #Bitcoin .",,@howardlindzon,#Bitcoin,"696120766312501248",https://twitter.com/MikeCautillo/status/696120766312501248
OSxFail,2016-02-06 16:57,0,0,"More control and misuse of power in the name of terrorism. https://www. youtube.com/watch?v=ysNSp1 PVkHY … #EU #KeepYourDirtyHandsOff #Bitcoin",,,#EU #KeepYourDirtyHandsOff #Bitcoin,"696120635743985666",https://twitter.com/OSxFail/status/696120635743985666
worldlibertynew,2016-02-06 16:57,0,0,"Superbowl 50 – Sportsball is the opium of the people http:// bit.ly/1PHy6nk #trump #bitcoin #tcot #trump2016 #teaparty #libertarian",,,#trump #bitcoin #tcot #trump2016 #teaparty #libertarian,"696120603384745984",https://twitter.com/worldlibertynew/status/696120603384745984
btctalkradio,2016-02-06 16:57,1,2,"Bitcoin, Online Payments and the Scourge of PayPal. http://www. bitcointalkradio.com/bitcoin-online -payments-and-the-scourge-of-paypal/ … #bitcoin #paypal #payments pic.twitter.com/oNonIRGKww",,,#bitcoin #paypal #payments,"696120489450868736",https://twitter.com/btctalkradio/status/696120489450868736
BitcoinUpdater,2016-02-06 16:57,1,1,"RT @MTC_Marinecoin : Sell your some #Bitcoin #BTC before autumn protect your digital assets by switching to #Marinecoin Sang Backbone",,@MTC_Marinecoin,#Bitcoin #BTC #Marinecoin,"696120456223436800",https://twitter.com/BitcoinUpdater/status/696120456223436800
LoulouBeyaoui,2016-02-06 16:56,0,0,"My robot has 175 hp left! I've earned a total of 358,170 free satoshis from http://www. robotcoingame.com/?id=5608401 #robotcoingame #Bitcoin",,,#robotcoingame #Bitcoin,"696120323461292032",https://twitter.com/LoulouBeyaoui/status/696120323461292032
quackzaahr,2016-02-06 16:56,0,0,"Apparently @Twitch no longer supports #Bitcoin payments. Please reinstate so I can resubscribe to @DansGaming .",,@Twitch @DansGaming,#Bitcoin,"696120246617378817",https://twitter.com/quackzaahr/status/696120246617378817
bitcoinagile,2016-02-06 16:56,2,1,"Businesses that are accepting bitcoin - St. Petersburg Bowl #bitcoin http:// bit.ly/20OrfMv",,,#bitcoin,"696120200031289346",https://twitter.com/bitcoinagile/status/696120200031289346
