username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
cryptocomp,2014-10-15 17:59,0,2,"CC10: 526.3 CC10x: 171.2 Top 5: #Vertcoin #Zetacoin #Darkcoin #Litecoin #Bitcoin http:// cryptocomp.com pic.twitter.com/y7L1XAqkBu",,,#Vertcoin #Zetacoin #Darkcoin #Litecoin #Bitcoin,"522537292901404673",https://twitter.com/cryptocomp/status/522537292901404673
CryptoInfinity,2014-10-15 17:59,0,1,"Stop By & Check out Our Fast Growing Crypto Currency Community With Live Chat What Do You Have To Loose https:// cryptoinfinity.com #bitcoin",,,#bitcoin,"522537220725813248",https://twitter.com/CryptoInfinity/status/522537220725813248
BitcoinFXTrader,2014-10-15 17:59,0,0,"Sold $ USDCAD 1.12643 SL 1.14644 TP 1.12144 | Auto-copy #trade FREE at http:// bit.ly/10jca7v #Investing #Bitcoin #News #Finance #Business",,,#trade #Investing #Bitcoin #News #Finance #Business,"522537184143110145",https://twitter.com/BitcoinFXTrader/status/522537184143110145
PanteraCapital,2014-10-15 17:56,31,22,""There has never been a #bitcoin bull cycle with less than a 3.3x return." http:// bit.ly/btcsept pic.twitter.com/DME5x5fuMW",,,#bitcoin,"522536606381518848",https://twitter.com/PanteraCapital/status/522536606381518848
bitcoinagile,2014-10-15 17:01,2,1,"Bitcoin and Retailers: Who Accepts the Virtual Currency? http:// bit.ly/1rvzCba #bitcoin #bAgile pic.twitter.com/jRdvhyqMLG",,,#bitcoin #bAgile,"522522589672259584",https://twitter.com/bitcoinagile/status/522522589672259584
trowdy,2014-10-15 17:58,0,2,"Unable to Get Dollars, Venezuelans Turn to Bitcoins. Interesting - https:// news.vice.com/article/unable -to-get-dollars-venezuelans-turn-to-bitcoins … #BITCOIN",,,#BITCOIN,"522536970967212033",https://twitter.com/trowdy/status/522536970967212033
bitcoinbegger,2014-10-15 17:44,4,2,"Check this out #dogecoin #bitcoin #litecoin Moolah scam. https:// docs.google.com/document/d/10J YJZ8-e_0SIXsDz_b2MYJxq8fVZ37PsOK689e4Bnng/pub …",,,#dogecoin #bitcoin #litecoin,"522533389027405824",https://twitter.com/bitcoinbegger/status/522533389027405824
coinok,2014-10-15 16:55,2,1,"Tweet this link yourself and you're on your way to get 2,500 Doge http:// coinok.pw/shibe.php?r=YO URDOGEADDRESS … #doge #dogecoin #btc #bitcoin #ltc #altcoin",,,#doge #dogecoin #btc #bitcoin #ltc #altcoin,"522521055424815104",https://twitter.com/coinok/status/522521055424815104
bitcoinbase,2014-10-15 17:57,0,1,"Bitcoin Miners Debate Risks and Rewards at Las Vegas Convention - CoinDesk http:// bit.ly/1xEHbBW #bitcoin http:// bitcoinpeak.com",,,#bitcoin,"522536873944973313",https://twitter.com/bitcoinbase/status/522536873944973313
Coins247,2014-10-15 17:57,0,0,"Bitmain Antminer S4 Review: 2 th/s Bitcoin ASIC Miner Needs PSU Replacement: Bitmain released t... http:// bit.ly/1w9eoVc #bitcoin #coin",,,#bitcoin #coin,"522536800934322176",https://twitter.com/Coins247/status/522536800934322176
