username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
W_T_C_R,2012-03-29 17:56,0,0,"Gigabyte Radeon HD 6870 1GB GDDR5 http:// bit.ly/ytEedM #btc #buy #ati #radeon with #bitcoin",,,#btc #buy #ati #radeon #bitcoin,"185515750667190273",https://twitter.com/W_T_C_R/status/185515750667190273
W_T_C_R,2012-03-29 17:49,0,0,"D-Link DGS-1008G 8 Port Gigabit Switch http:// bit.ly/GCXEAS #buy #dlink #wireless #switch w/ #bitcoin #btc",,,#buy #dlink #wireless #switch #bitcoin #btc,"185513987209838592",https://twitter.com/W_T_C_R/status/185513987209838592
bitcoinmafia,2012-03-29 17:45,0,0,"Codes of steam: A new page of sell codes of steam for bitcoinshttp://www.btcsteam.es/ http:// bit.ly/qM3jlj #bitcoin #trading",,,#bitcoin #trading,"185513135904522241",https://twitter.com/bitcoinmafia/status/185513135904522241
W_T_C_R,2012-03-29 17:43,0,0,"7ft/2.13m RJ45 UTP Cat 5e Booted Network Cable http:// bit.ly/GBHGDn #buy #bulk #patch #cat5 #cat5e #cable w/ #bitcoin #btc",,,#buy #bulk #patch #cat5 #cat5e #cable #bitcoin #btc,"185512475565899777",https://twitter.com/W_T_C_R/status/185512475565899777
W_T_C_R,2012-03-29 17:37,0,0,"Creative Labs Sound Blaster X-FI Xtreme Audio PCI http:// bit.ly/GBnsb4 #buy #creative #labs #pci #sound #card w/ #bitcoin #btc",,,#buy #creative #labs #pci #sound #card #bitcoin #btc,"185510963724824576",https://twitter.com/W_T_C_R/status/185510963724824576
betcoin,2012-03-29 17:33,0,0,"bitcoin/bitcoin · GitHub: http:// bit.ly/Hvdhod #bitcoin",,,#bitcoin,"185509936661413888",https://twitter.com/betcoin/status/185509936661413888
W_T_C_R,2012-03-29 17:30,0,0,"Creative Fatal1ty Gaming Headset http:// bit.ly/GEFj4R #buy #creative #fatal1ty #pcgaming #headset w/ #bitcoin #btc #gaming",,,#buy #creative #fatal1ty #pcgaming #headset #bitcoin #btc #gaming,"185509200183558146",https://twitter.com/W_T_C_R/status/185509200183558146
bitcoinmafia,2012-03-29 17:25,0,0,"Louigi Verona, composer: Hello guys!My name is Louigi Verona, I come from Russia. I am a music... http:// bit.ly/r3i7jy #bitcoin #trading",,,#bitcoin #trading,"185508100835520512",https://twitter.com/bitcoinmafia/status/185508100835520512
W_T_C_R,2012-03-29 17:24,0,0,"In Win Ammo USB external 2.5" w/ RFID http:// bit.ly/FPQyVx #btc #buy #hdd #enclosure with #bitcoin",,,#btc #buy #hdd #enclosure #bitcoin,"185507688149565440",https://twitter.com/W_T_C_R/status/185507688149565440
bitcoinsonebay,2012-03-29 17:18,0,0,"Pixie Empress of Faeries Guardian Spirit Haunted Amulet - Powerful Psychic Minds http:// goo.gl/fb/g3sqT #bitcoin",,,#bitcoin,"185506266842542081",https://twitter.com/bitcoinsonebay/status/185506266842542081
