username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BitcoinAverage,2015-12-25 16:59,0,0,"BitcoinAverage - bitcoin price index - ($ 456.6) - https:// BitcoinAverage.com #bitcoin pic.twitter.com/jfMcd7e9Xh",,,#bitcoin,"680538408389836801",https://twitter.com/BitcoinAverage/status/680538408389836801
pogreby,2015-12-25 16:59,0,0,"http:// http:// freebitcoins.site/faucet #bitcoin",,,#bitcoin,"680538319411920896",https://twitter.com/pogreby/status/680538319411920896
Hellhunter9,2015-12-25 16:59,0,0,"I'm feeding the Wonderland bear who will give me 74,500 free satoshis! 42-16 http://www. wonderlandco.in/?id=3324744 #wonderlandcoin #Bitcoin",,,#wonderlandcoin #Bitcoin,"680538274495086593",https://twitter.com/Hellhunter9/status/680538274495086593
Cryptotwins,2015-12-25 16:58,0,0,"#bitcoin Will Russia and turkey be at war by new years day? http:// ift.tt/1NtrLMW … #BetMoose",,,#bitcoin #BetMoose,"680538191481454592",https://twitter.com/Cryptotwins/status/680538191481454592
archerx24,2015-12-25 16:58,0,0,"Bonus Bitcoin. Free bitcoin faucet. Claim up to 5000 satoshi every 15 minutes. http:// bonusbitcoin.co/?ref=5972309DF C8E … #bitcoin #faucet via @bonusbit",,@bonusbit,#bitcoin #faucet,"680538188276862976",https://twitter.com/archerx24/status/680538188276862976
bozhida4,2015-12-25 16:58,0,0,"Here Be Dragons: The "Sacred Terror" of the Alps of Switzerland http:// pack.li/43j #money #dogecoin #bitcoin #news , #love , #photogra …",,,#money #dogecoin #bitcoin #news #love #photogra,"680538166839894016",https://twitter.com/bozhida4/status/680538166839894016
bitcoinpoet,2015-12-25 16:58,3,0,"The Unsung Tax Agent Who Put a Face on the Silk Road http:// bit.ly/1QMUrkU #bitcoin",,,#bitcoin,"680538094903275520",https://twitter.com/bitcoinpoet/status/680538094903275520
bitcoinpoet,2015-12-25 16:58,3,0,"Merry Bitcoin Christmas http:// bit.ly/1VhKnze #bitcoin",,,#bitcoin,"680538094160879616",https://twitter.com/bitcoinpoet/status/680538094160879616
shvygin_vn,2015-12-25 16:57,0,0,"Just fought in the arena and earned some free bitcoins! #bitcoin #coinbrawl #freebitcoin http://www.coinbrawl.com?ref=2451 coinbrawl.com/?ref=2451 с помощью @coinbrawl",,@coinbrawl,#bitcoin #coinbrawl #freebitcoin,"680537905241178117",https://twitter.com/shvygin_vn/status/680537905241178117
ClasiffCarabobo,2015-12-25 16:57,0,0,". @BitcoinVLC : Somos su proveedor confiable de #Bitcoin contáctenos 0424-4508705 #BitcoinVZLA pic.twitter.com/EVleNvds48",,@BitcoinVLC,#Bitcoin #BitcoinVZLA,"680537877458108416",https://twitter.com/ClasiffCarabobo/status/680537877458108416
