username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
MPEx1,2012-09-05 17:59,0,0,"4`000 F.GIGA.ETF @0.00083036BTC = 3.32144000BTC (= 35.61 USD). 20 #trade #bitcoin #btc #etf",,@0,#trade #bitcoin #btc #etf,"243498529274863616",https://twitter.com/MPEx1/status/243498529274863616
MPEx1,2012-09-05 17:55,0,0,"19`484 S.MPOE @0.00039784BTC = 7.75151456BTC (= 83.10 USD). 83 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"243497621329694721",https://twitter.com/MPEx1/status/243497621329694721
MPEx1,2012-09-05 17:55,0,0,"1`668 S.MPOE @0.00039789BTC = 0.66368052BTC (= 7.11 USD). 97 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"243497619270275073",https://twitter.com/MPEx1/status/243497619270275073
itsOkayToBeNerd,2012-09-05 17:54,0,0,"I eat Bitcoin ! #bitcoin",,,#bitcoin,"243497431973650432",https://twitter.com/itsOkayToBeNerd/status/243497431973650432
MPEx1,2012-09-05 17:52,0,0,"2`032 S.MPOE @0.00039789BTC = 0.80851248BTC (= 8.67 USD). 3 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"243496753788252160",https://twitter.com/MPEx1/status/243496753788252160
MPEx1,2012-09-05 17:52,0,0,"8`010 S.MPOE @0.00039875BTC = 3.19398750BTC (= 34.24 USD). 9 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"243496751657533440",https://twitter.com/MPEx1/status/243496751657533440
MPEx1,2012-09-05 17:52,0,0,"9`058 S.MPOE @0.00039902BTC = 3.61432316BTC (= 38.75 USD). 49 #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"243496749493264385",https://twitter.com/MPEx1/status/243496749493264385
itsOkayToBeNerd,2012-09-05 17:48,0,0,"I love BitCoin ! #bitcoin",,,#bitcoin,"243495954861391872",https://twitter.com/itsOkayToBeNerd/status/243495954861391872
itsOkayToBeNerd,2012-09-05 17:45,0,0,"I eat BitCoins ! #bitcoin",,,#bitcoin,"243495205679030274",https://twitter.com/itsOkayToBeNerd/status/243495205679030274
FiloSottile,2012-09-05 17:44,0,0,"Keep your #bitcoin safe on a @Raspberry_Pi https:// gist.github.com/3646033",,@Raspberry_Pi,#bitcoin,"243494812022607873",https://twitter.com/FiloSottile/status/243494812022607873
