username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
Unocoinprice,2015-11-21 16:59,0,0,"#Unocoin #Bitcoin rates: Buy @19650 INR | Sell @17096 INR #India #Bitcoins #IndiaBitcoin",,@19650 @17096,#Unocoin #Bitcoin #India #Bitcoins #IndiaBitcoin,"668217234452447233",https://twitter.com/Unocoinprice/status/668217234452447233
FarhaadNero,2015-11-21 16:59,1,0,"How to protect your Bitcoins from malicious hackers http:// j.mp/1jdFpFC #startup #entrepreneur #Cybersecurity #CISO #Security #Bitcoin",,,#startup #entrepreneur #Cybersecurity #CISO #Security #Bitcoin,"668217192647933952",https://twitter.com/FarhaadNero/status/668217192647933952
FarhaadNero,2015-11-21 16:58,0,0,"The Dark Web - The #Bitcoin Slang Market http:// j.mp/1jdFnxx #startup #entrepreneur #Infosec #Cybersecurity #CISO #Security #CIO #IT",,,#Bitcoin #startup #entrepreneur #Infosec #Cybersecurity #CISO #Security #CIO #IT,"668217019616112641",https://twitter.com/FarhaadNero/status/668217019616112641
GetBitcoinRich,2015-11-21 16:58,0,0,"Bitcoin Wallet http://www. bitcoinrich.info/bitcoin-wallet #bitcoin #bitcoins pic.twitter.com/oaPiXSsT2H",,,#bitcoin #bitcoins,"668217007960027136",https://twitter.com/GetBitcoinRich/status/668217007960027136
Caut_ion,2015-11-21 16:58,0,0,"Info by TheBitcoinNews: SFARDS (Formerly Gridseed) Announced World's First 28nm Bitcoin and ... - http:// bit.ly/1R4Hl0A - #bitcoin #brea …",,,#bitcoin #brea,"668216905497452544",https://twitter.com/Caut_ion/status/668216905497452544
CashClamber,2015-11-21 16:57,0,0,"claudiag has won 0.005 bitcoins #Bitcoin #Play #Games",,,#Bitcoin #Play #Games,"668216750140481536",https://twitter.com/CashClamber/status/668216750140481536
FarhaadNero,2015-11-21 16:56,0,1,"Guide to #Bitcoin and how to mine Bitcoin http:// j.mp/1jdFhpK #startup #entrepreneur #Infosec #Cybersecurity #CISO #Security #CIO #IT",,,#Bitcoin #startup #entrepreneur #Infosec #Cybersecurity #CISO #Security #CIO #IT,"668216570662006784",https://twitter.com/FarhaadNero/status/668216570662006784
alvinbaradell,2015-11-21 16:56,0,0,"RT CoinfeedIO " #Bitcoin Mexico's Payment Restrictions Now Cover Bitcoin http:// tinyurl.com/pu333oh "",,,#Bitcoin,"668216420388487168",https://twitter.com/alvinbaradell/status/668216420388487168
alvinbaradell,2015-11-21 16:56,0,0,"RT CoinfeedIO "Australian Bank #Bitcoin Crackdown Could Fuel Startup Flight http:// tinyurl.com/pgcndvh pic.twitter.com/3vIoQtQvQr "",,,#Bitcoin,"668216419415425028",https://twitter.com/alvinbaradell/status/668216419415425028
alvinbaradell,2015-11-21 16:56,0,0,"RT CoinfeedIO "How #Bitcoin Boosts the Jobs Market - http:// Bitcoinist.net http:// tinyurl.com/pskhqqr pic.twitter.com/ulllIdCWqP "",,,#Bitcoin,"668216417876099073",https://twitter.com/alvinbaradell/status/668216417876099073
