username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
wwjimd,2011-07-27 17:07,0,0,"#Bitcoin befuddles U.S. customs agents, thwarting Seattle visit by digital #currency guru. http://bit.ly/pk8sEE via @feedly",,@feedly,#Bitcoin #currency,"96355952290299904",https://twitter.com/wwjimd/status/96355952290299904
bitcointrading,2011-07-27 17:00,0,0,"Re: Carts for Coins: yup. Will be standing by http://bit.ly/pAZQ7K #bitcoin #trading",,,#bitcoin #trading,"96354412829745152",https://twitter.com/bitcointrading/status/96354412829745152
BitcoinWatch,2011-07-27 17:00,0,0,"Bitcoin prices @VirWoX : USD: 13.73/14.68, EUR: 9.63/10.24, GBP: 8.45/9.08, CHF: 11.09/11.87, SLL: 3649/3788 http://bit.ly/Bitcoin #bitcoin",,@VirWoX,#bitcoin,"96354183065763841",https://twitter.com/BitcoinWatch/status/96354183065763841
ColdSpitteler,2011-07-27 16:49,0,0,"http://www. metatunes.org / should consider taking #bitcoin for currency. Virtual World meet Virtual Currency",,,#bitcoin,"96351626469703682",https://twitter.com/ColdSpitteler/status/96351626469703682
BtcFortune,2011-07-27 16:30,0,0,"hedphelym bet 0.1 BTC won 0.16 BTC http://goo.gl/v7ooq #bitcoin #lottery",,,#bitcoin #lottery,"96346634178408448",https://twitter.com/BtcFortune/status/96346634178408448
xapu,2011-07-27 16:20,0,0,"" #BitCoin requires that some country is still free." this is hillarious!",,,#BitCoin,"96344252883275777",https://twitter.com/xapu/status/96344252883275777
Thomas_babord,2011-07-27 16:19,0,0,"#Paypal ca suck, faut passer au #bitcoin !",,,#Paypal #bitcoin,"96343943565946881",https://twitter.com/Thomas_babord/status/96343943565946881
jiffy,2011-07-27 16:00,0,0,"@markushanses #Bitcoin benutzen! www.bitcoin.org",,@markushanses,#Bitcoin,"96339168963207168",https://twitter.com/jiffy/status/96339168963207168
rrrrrrrix,2011-07-27 15:55,0,0,"@bitcoininfo : Most Secure wallet ever Guide!!! http://forum.bitcoin.org/index.php?topic=32427.msg404717#msg404717 #bitcoin",,@bitcoininfo,#msg404717 #bitcoin,"96338047687327744",https://twitter.com/rrrrrrrix/status/96338047687327744
quarknimble,2011-07-27 15:31,0,0,"" @bitcoinmedia : Grand theft auto should use #bitcoin as an in game currency." Word.",,@bitcoinmedia,#bitcoin,"96331875538309120",https://twitter.com/quarknimble/status/96331875538309120
