username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
blagovdar,2016-01-10 16:59,0,0,"My robot has 200 hp left! I've earned a total of 12,180 free satoshis from http://www. robotcoingame.com/?id=5534284 #robotcoingame #Bitcoin",,,#robotcoingame #Bitcoin,"686336704479891460",https://twitter.com/blagovdar/status/686336704479891460
emboaba203,2016-01-10 16:59,0,0,"My monster has 71 hp left! I've earned a total of 19,140 satoshi http://www. monstercoingame.com/?id=5519851 #monstercoingame #Bitcoin",,,#monstercoingame #Bitcoin,"686336624507109376",https://twitter.com/emboaba203/status/686336624507109376
klaus3571,2016-01-10 16:59,0,0,"My robot has 200 hp left! I've earned a total of 43,500 free satoshis from http://www. robotcoingame.com/?id=5529161 #robotcoingame #Bitcoin",,,#robotcoingame #Bitcoin,"686336586187980803",https://twitter.com/klaus3571/status/686336586187980803
karlmoneyinpjs,2016-01-10 16:58,1,1,"Join our #powerball lotto pool with #Bitcoin ! >> http:// goo.gl/AQ3FuQ #bitcoinnews #cryptonews #crypto #btc #winbitcoin Spread the Word!",,,#powerball #Bitcoin #bitcoinnews #cryptonews #crypto #btc #winbitcoin,"686336382084722689",https://twitter.com/karlmoneyinpjs/status/686336382084722689
julia_vaingurt,2016-01-10 16:58,0,0,"Aktueller #Bitcoin Preis: 411.99 € auf http:// cur.lv/u50b1 | Bitcoin-Charts -> http:// cur.lv/u50b2",,,#Bitcoin,"686336275222249472",https://twitter.com/julia_vaingurt/status/686336275222249472
bitcoinlivege,2016-01-10 16:58,0,0,"Aktueller #Bitcoin Preis: 411.99 € auf http:// kraken.com | Bitcoin-Charts -> http:// bitcoin-live.de",,,#Bitcoin,"686336263423672321",https://twitter.com/bitcoinlivege/status/686336263423672321
BigBlockBang,2016-01-10 16:58,0,1,"Gotta feeling #bitcoin will see 380 before it sees 500 again. just my 2 bits.",,,#bitcoin,"686336258298089472",https://twitter.com/BigBlockBang/status/686336258298089472
emboaba203,2016-01-10 16:57,0,0,"My robot has 50 hp left! I've earned a total of 81,780 free satoshis from http://www. robotcoingame.com/?id=5494011 #robotcoingame #Bitcoin",,,#robotcoingame #Bitcoin,"686336147757379586",https://twitter.com/emboaba203/status/686336147757379586
karlmoneyinpjs,2016-01-10 16:57,1,1,"Get In The Record Breaking #Powerball Drawing for $1.3 BILLION Use #Bitcoin To Get Into Our Pool >> http:// goo.gl/AQ3FuQ #crypto #BTC",,,#Powerball #Bitcoin #crypto #BTC,"686335999258046464",https://twitter.com/karlmoneyinpjs/status/686335999258046464
KurekNicolas,2016-01-10 16:56,0,0,"My monster has 1,110 hp left! I've earned a total of 1,447,680 satoshi http://www. monstercoingame.com/?id=5396817 #monstercoingame #Bitcoin",,,#monstercoingame #Bitcoin,"686335962079735809",https://twitter.com/KurekNicolas/status/686335962079735809
