username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
bitcoinagile,2015-01-26 16:59,0,0,"Winklevoss twins expect first quarter debut of #bitcoin exchange #bAgile http:// yhoo.it/1wym7KK",,,#bitcoin #bAgile,"559863272690958336",https://twitter.com/bitcoinagile/status/559863272690958336
cryptocointalk,2015-01-26 16:59,2,3,"#Winklevoss twins pitch their #bitcoin #ETF to #gold bugs http:// on.mktw.net/1zPnMmj",,,#Winklevoss #bitcoin #ETF #gold,"559863227014995968",https://twitter.com/cryptocointalk/status/559863227014995968
bitcoinagile,2015-01-26 16:59,0,0,"Winklevoss twins expect first-quarter debut of #bitcoin exchange #bAgile #BITCOINSALLDAY http:// bit.ly/1wym69E pic.twitter.com/PE0cJCLHZq",,,#bitcoin #bAgile #BITCOINSALLDAY,"559863162544332800",https://twitter.com/bitcoinagile/status/559863162544332800
Hiroyuki_Bruno,2015-01-26 16:59,0,0,"I’m in! I just signed up for early access to @Xapo Debit – the world’s first #bitcoin #debitcard . Sign up here: http:// bit.ly/1iBv0vU",,@Xapo,#bitcoin #debitcard,"559863156374519808",https://twitter.com/Hiroyuki_Bruno/status/559863156374519808
bit8coin,2015-01-26 16:59,0,1,"#bitcoin 10 Best Ways To Earn Extra Money http:// dlvr.it/8FpNDq",,,#bitcoin,"559863148719525888",https://twitter.com/bit8coin/status/559863148719525888
bit8coin,2015-01-26 16:59,0,1,"#bitcoin Bitcoin Wealth Alliance http:// dlvr.it/8FpL6B",,,#bitcoin,"559863146718846977",https://twitter.com/bit8coin/status/559863146718846977
bit8coin,2015-01-26 16:59,0,1,"#bitcoin Mine Bitcoins http:// dlvr.it/8FpQ3p",,,#bitcoin,"559863144021884928",https://twitter.com/bit8coin/status/559863144021884928
bit8coin,2015-01-26 16:59,0,0,"#bitcoin Bitcoin Miracle http:// dlvr.it/8FpQ0t",,,#bitcoin,"559863142230945792",https://twitter.com/bit8coin/status/559863142230945792
bit8coin,2015-01-26 16:59,0,1,"#bitcoin Crypto Arbitrager http:// dlvr.it/8FpPc9",,,#bitcoin,"559863140620308481",https://twitter.com/bit8coin/status/559863140620308481
bit8coin,2015-01-26 16:59,3,3,"#bitcoin Bitcoin Revolution http:// dlvr.it/8FpP9Q",,,#bitcoin,"559863138946801664",https://twitter.com/bit8coin/status/559863138946801664
