username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
AllBitCoinPools,2012-08-10 17:56,0,0,"PolMine: Odp: To niemożliwe http:// bit.ly/QOlGuY #bitcoin #mining",,,#bitcoin #mining,"234075787744145409",https://twitter.com/AllBitCoinPools/status/234075787744145409
MPEx1,2012-08-10 17:55,0,0,"9`732 F.GIGA.ETF @0.00111361BTC = 10.83765252BTC (= 123.01 USD). #trade #bitcoin #btc #etf",,@0,#trade #bitcoin #btc #etf,"234075489692704768",https://twitter.com/MPEx1/status/234075489692704768
MPEx1,2012-08-10 17:52,0,0,"1`516 S.BVPS @0.00276346BTC = 4.18940536BTC (= 47.55 USD). #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"234074670045986817",https://twitter.com/MPEx1/status/234074670045986817
bitcoinerr,2012-08-10 17:48,0,0,"#bitcoin . One of our users wants to buy: Find profitable ways (websites, plan) of selling music in the BTC market --> http:// bitcoinerr.com",,,#bitcoin,"234073812654772224",https://twitter.com/bitcoinerr/status/234073812654772224
W_T_C_R,2012-08-10 17:40,0,0,"OCZ Gold 4GB (2x2GB) Kit OCZ3G1600LV4GK http:// bit.ly/JQdqZx #buy #ocz #gold #4gb #kit #ddr3 #ram #memory with #bitcoin",,,#buy #ocz #gold #4gb #kit #ddr3 #ram #memory #bitcoin,"234071876257845248",https://twitter.com/W_T_C_R/status/234071876257845248
MPEx1,2012-08-10 17:25,0,0,"4`377 S.MPOE @0.00031202BTC = 1.36571154BTC (= 15.50 USD). #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"234067891048300545",https://twitter.com/MPEx1/status/234067891048300545
MPEx1,2012-08-10 17:25,0,0,"8`078 S.MPOE @0.00031135BTC = 2.51508530BTC (= 28.55 USD). #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"234067888745639936",https://twitter.com/MPEx1/status/234067888745639936
MPEx1,2012-08-10 17:25,0,0,"39`331 S.MPOE @0.00031126BTC = 12.24216706BTC (= 138.95 USD). #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"234067886409412608",https://twitter.com/MPEx1/status/234067886409412608
MPEx1,2012-08-10 17:22,0,0,"1`771 S.MPOE @0.00031126BTC = 0.55124146BTC (= 6.26 USD). #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"234067181414002688",https://twitter.com/MPEx1/status/234067181414002688
MPEx1,2012-08-10 17:22,0,0,"4`869 S.MPOE @0.00031093BTC = 1.51391817BTC (= 17.18 USD). #trade #bitcoin #btc #stocks",,@0,#trade #bitcoin #btc #stocks,"234067179509792769",https://twitter.com/MPEx1/status/234067179509792769
