username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
SatoshiDICE,2012-07-05 17:51,0,0,"12v1cYcg just won 5.610 Bitcoins at http:// SatoshiDice.com ! #winning #casino #gambling #bitcoin",,,#winning #casino #gambling #bitcoin,"221028482275225601",https://twitter.com/SatoshiDICE/status/221028482275225601
Muslims4RonPaul,2012-07-05 17:49,0,0,"#Bitcoin hit piece torn to BITS. http:// onusprobandy.blogspot.com/2012/07/five-r easons-for-bitcoin.html?m=1 …",,,#Bitcoin,"221028163768156160",https://twitter.com/Muslims4RonPaul/status/221028163768156160
hackbo,2012-07-05 17:10,0,0,"RT @BitCoinReporter A Business Primer on the Bitcoin Ecosystem http:// bit.ly/MYddUw #bitcoin",,@BitCoinReporter,#bitcoin,"221018126249234432",https://twitter.com/hackbo/status/221018126249234432
BitcoinWatch,2012-07-05 17:00,0,0,"Bitcoin prices @VirWoX : USD: 6.74/7.26, EUR: 5.45/5.83, GBP: 4.01/4.53, CHF: 6.90/7.56, SLL: 1802/1899 http:// bit.ly/Bitcoin #bitcoin",,@VirWoX,#bitcoin,"221015609184493569",https://twitter.com/BitcoinWatch/status/221015609184493569
bitcoinsonebay,2012-07-05 16:42,0,0,"0.1 Bitcoin free shipping no reserve - offered worldwide http:// goo.gl/fb/8QZwl #bitcoin",,,#bitcoin,"221011191915487233",https://twitter.com/bitcoinsonebay/status/221011191915487233
MPEx1,2012-07-05 16:28,0,0,"631 F.PURE.SYNTH @0.00031200BTC = 0.19687200BTC (= 1.31 USD). #trade #bitcoin #btc #etf",,@0,#trade #bitcoin #btc #etf,"221007731644051458",https://twitter.com/MPEx1/status/221007731644051458
toddbethell,2012-07-05 16:20,0,0,"#Bitcoin ATM toddbethell life stream - LIVE at http:// bambuser.com/v/2805582",,,#Bitcoin,"221005744932257792",https://twitter.com/toddbethell/status/221005744932257792
bitcoin_trades,2012-07-05 16:17,0,0,"#Bitcoin Rates for BTC/LREUR: bid 4.30, ask 5.33, vol 5.07 -- 06.07.12 01:00 http:// dlvr.it/1pnyXJ",,,#Bitcoin,"221004855727226880",https://twitter.com/bitcoin_trades/status/221004855727226880
bitcoin_trades,2012-07-05 16:17,0,0,"#Bitcoin Rates for BTC/RUR_Yandex: bid 135.00, ask 0.00, vol 14.51 -- 06.07.12 01:00 http:// dlvr.it/1pnyWw",,,#Bitcoin,"221004854561222656",https://twitter.com/bitcoin_trades/status/221004854561222656
bitcoin_trades,2012-07-05 16:17,0,0,"#Bitcoin #Namecoin Rates for BTC/NMC: bid 180.00, ask 0.00, vol 105.01 -- 06.07.12 01:00 http:// dlvr.it/1pnyVw",,,#Bitcoin #Namecoin,"221004853365837824",https://twitter.com/bitcoin_trades/status/221004853365837824
