"date","close","volume","open","high","low"
"2015/02/25","43.2900","6295881.0000","42.9200","43.3300","42.7000"
"2015/02/24","42.9500","9557377.0000","42.3400","43.4100","42.0200"
"2015/02/23","41.7100","5605327.0000","41.6400","41.8100","41.3400"
"2015/02/20","41.5400","9238207.0000","40.7000","41.7900","40.3700"
"2015/02/19","40.6900","6797361.0000","40.0200","40.9950","40.0000"
"2015/02/18","39.7000","2613782.0000","39.4700","39.7800","39.2700"
"2015/02/17","39.4600","2574140.0000","39.8300","39.9900","39.3100"
"2015/02/13","39.8500","3725339.0000","39.3500","39.8500","39.1500"
"2015/02/12","39.2100","3074421.0000","39.8000","39.8000","39.1400"
"2015/02/11","39.5600","2696049.0000","39.6700","39.8000","39.2500"
"2015/02/10","39.6100","3385829.0000","39.4900","39.6200","39.1900"
"2015/02/09","39.2400","3365463.0000","39.2400","39.5800","39.0500"
"2015/02/06","39.2200","2813295.0000","39.1500","39.3500","39.0200"
"2015/02/05","38.9600","3632966.0000","39.1600","39.4400","38.6400"
"2015/02/04","39.1100","5064969.0000","38.2000","39.3900","38.1900"
"2015/02/03","38.6900","4602089.0000","37.5900","38.7200","37.5500"
"2015/02/02","37.5400","6229744.0000","37.2800","37.6900","36.6772"
"2015/01/30","37.1900","10973940.0000","38.5800","38.8000","37.0100"
"2015/01/29","38.9400","19048610.0000","38.7200","39.9000","38.1500"
"2015/01/28","36.4600","5255548.0000","37.0300","37.0800","36.4200"
"2015/01/27","36.7700","4185753.0000","36.7300","36.9740","36.2800"
"2015/01/26","37.0900","7114084.0000","37.5000","37.5000","36.8572"
"2015/01/23","37.6200","4371310.0000","38.3000","38.3600","37.5000"
"2015/01/22","38.2500","6469302.0000","37.7200","38.3800","37.5000"
"2015/01/21","37.5900","7014369.0000","36.2300","37.8000","36.1300"
"2015/01/20","36.0500","3257283.0000","36.3300","36.4800","35.7000"
"2015/01/16","36.1100","4711703.0000","36.0100","36.3800","35.6530"
"2015/01/15","36.2600","4023874.0000","37.0000","37.2000","36.2050"
"2015/01/14","36.9600","4201101.0000","37.1500","37.5000","36.5150"
"2015/01/13","37.8800","6297614.0000","38.7300","39.2500","37.6400"
"2015/01/12","38.5700","5309565.0000","37.9900","38.6300","37.6900"
"2015/01/09","38.2000","5613468.0000","38.3400","38.3700","37.3000"
"2015/01/08","38.3700","6341637.0000","37.6700","38.4300","37.5200"
"2015/01/07","37.4200","5045094.0000","36.7900","37.4200","36.5300"
"2015/01/06","36.3000","6223313.0000","36.9700","37.1000","36.0000"
"2015/01/05","36.7300","4501954.0000","37.6300","37.6300","36.5150"
"2015/01/02","37.3100","2964131.0000","37.7000","37.9150","37.0100"
"2014/12/31","37.5600","2534892.0000","37.9900","38.0500","37.5400"
"2014/12/30","37.8600","3770569.0000","37.5000","38.1300","37.5000"
"2014/12/29","37.7200","3021980.0000","37.1200","37.9500","37.0200"
"2014/12/26","37.1200","1764112.0000","37.0300","37.4900","36.9900"
"2014/12/24","36.9700","1359636.0000","37.2000","37.2500","36.8150"
"2014/12/23","37.2000","4735982.0000","36.9400","37.5500","36.8300"
"2014/12/22","37.0000","3383481.0000","36.9500","37.0400","36.3600"
"2014/12/19","36.4900","6408940.0000","36.5900","36.6100","36.0200"
"2014/12/18","36.4300","5448058.0000","36.2700","36.6200","36.1100"
"2014/12/17","35.7500","4611926.0000","35.2800","35.8701","35.1550"
"2014/12/16","34.9700","4282374.0000","35.0000","35.7300","34.7700"
"2014/12/15","35.0700","7092734.0000","35.4600","36.2300","35.0000"
"2014/12/12","35.2000","7475834.0000","34.2500","36.0965","34.2500"
"2014/12/11","34.4600","9089266.0000","33.9700","35.1600","33.7000"
"2014/12/10","33.6200","4903612.0000","34.0800","34.3500","33.4800"
"2014/12/09","34.0400","4365333.0000","33.6600","34.1650","33.5000"
"2014/12/08","34.0700","4051884.0000","34.3800","34.6000","33.7957"
"2014/12/05","34.5000","2773513.0000","34.6600","34.8800","34.2000"
"2014/12/04","34.7000","2798798.0000","35.0100","35.1700","34.5800"
"2014/12/03","35.0900","5648905.0000","34.7300","35.1200","34.5100"
"2014/12/02","35.1900","8273362.0000","36.0000","36.1700","34.9400"
