"date","close","volume","open","high","low"
"2015/01/16","25.8800","4604055.0000","23.6900","25.9700","23.6900"
"2015/01/15","23.5000","4249042.0000","24.7500","24.9600","23.4800"
"2015/01/14","24.1900","4848929.0000","22.6200","24.2350","22.3100"
"2015/01/13","22.9000","3218523.0000","22.7700","23.3100","22.5000"
"2015/01/12","22.7300","3784579.0000","23.9400","24.0500","22.4800"
"2015/01/09","24.5000","4499535.0000","24.2500","24.7100","23.5900"
"2015/01/08","23.9800","7448172.0000","23.6400","24.3900","23.1800"
"2015/01/07","23.6100","4913239.0000","24.9400","25.1800","23.3900"
"2015/01/06","24.6000","3993140.0000","24.6700","25.1300","23.8300"
"2015/01/05","24.9000","4016121.0000","25.9400","26.1300","24.5300"
"2015/01/02","26.6000","4058788.0000","26.8400","27.4300","26.1200"
"2014/12/31","27.1200","3459778.0000","26.9500","27.6500","26.2600"
"2014/12/30","27.2900","1999317.0000","27.1900","27.8100","26.8300"
"2014/12/29","27.4200","2285650.0000","27.1900","27.9900","27.0825"
"2014/12/26","26.9700","2246354.0000","27.9800","28.2000","26.6700"
"2014/12/24","27.8600","1354440.0000","27.8000","28.0300","26.9500"
"2014/12/23","28.2500","2493731.0000","28.2900","28.6000","27.3700"
"2014/12/22","27.4700","4016927.0000","28.0500","28.0500","26.3300"
"2014/12/19","28.4800","6795463.0000","26.7000","28.5000","26.2800"
"2014/12/18","26.2300","4668730.0000","26.8900","27.4650","25.2900"
"2014/12/17","25.8100","6131487.0000","24.0100","26.8000","23.9664"
"2014/12/16","23.8000","5198204.0000","23.4900","25.0400","22.9000"
"2014/12/15","23.5600","3496958.0000","24.4700","24.6700","23.5000"
"2014/12/12","24.1300","4170522.0000","23.3500","24.9100","23.0200"
"2014/12/11","24.0200","3361058.0000","24.0000","24.9400","23.9300"
"2014/12/10","23.9800","3889894.0000","24.6900","24.6900","23.5200"
"2014/12/09","25.3400","5156870.0000","23.6100","25.3790","23.5300"
"2014/12/08","23.6600","4338712.0000","25.4800","25.4800","23.6000"
"2014/12/05","25.8500","3218048.0000","26.2600","26.5700","25.7350"
"2014/12/04","26.1800","3604462.0000","26.3300","26.9800","25.2500"
"2014/12/03","27.1900","4023421.0000","26.7700","28.0600","26.4900"
"2014/12/02","26.5000","3914424.0000","25.8900","27.4900","25.5900"
"2014/12/01","26.1100","6560916.0000","26.9000","26.9000","24.1600"
"2014/11/28","27.2300","3859626.0000","30.7300","30.7300","27.0600"
"2014/11/26","32.4800","1891260.0000","33.5000","33.5000","32.4500"
"2014/11/25","33.6800","1855846.0000","34.7200","35.0100","33.4902"
"2014/11/24","34.5100","1454401.0000","34.9100","35.2000","34.2300"
"2014/11/21","35.1200","2960528.0000","35.2200","35.8400","34.4400"
"2014/11/20","34.6000","2317249.0000","33.1100","34.6250","33.0400"
"2014/11/19","33.1200","1459623.0000","33.2700","33.3500","32.3900"
"2014/11/18","33.0200","2138981.0000","32.5600","33.3300","32.0300"
"2014/11/17","32.5000","3418248.0000","33.3100","33.4000","31.8600"
"2014/11/14","33.6600","2295688.0000","32.9400","33.7800","32.6300"
"2014/11/13","32.9000","3326093.0000","33.0000","33.2900","32.1000"
"2014/11/12","33.1100","2736386.0000","33.1900","33.7500","32.9300"
"2014/11/11","33.6200","2167664.0000","33.2600","33.8300","32.6700"
"2014/11/10","33.2600","3456007.0000","34.2500","34.9100","33.0150"
"2014/11/07","33.5700","3739763.0000","32.8000","34.3200","32.5900"
"2014/11/06","32.5000","2242856.0000","31.4600","32.5100","30.8200"
"2014/11/05","31.8400","3635535.0000","31.1250","32.1000","30.7000"
"2014/11/04","30.6500","3821322.0000","31.0200","31.3700","30.0200"
"2014/11/03","31.6900","3451444.0000","32.8100","33.8900","31.4200"
"2014/10/31","32.6100","3464099.0000","32.0700","32.7200","30.6600"
"2014/10/30","31.8000","5317416.0000","32.5700","33.4050","31.1800"
"2014/10/29","32.5800","9705254.0000","30.9600","34.0900","30.9600"
"2014/10/28","29.3800","4793008.0000","28.3700","29.5500","27.9700"
"2014/10/27","28.1700","4330783.0000","28.5600","28.6800","26.8500"
"2014/10/24","29.5400","3050781.0000","29.2000","29.6900","28.5605"
"2014/10/23","29.4100","2991005.0000","28.6700","29.9500","28.6700"
"2014/10/22","28.1700","2939132.0000","29.7400","30.0800","28.1500"
"2014/10/21","29.5100","3812520.0000","28.3900","29.7300","28.3600"
"2014/10/20","28.1000","3995745.0000","27.0700","28.3300","27.0000"
"2014/10/17","27.1000","5547793.0000","28.0100","28.6500","26.8500"
"2014/10/16","27.4100","11060810.0000","25.2600","27.8900","25.2100"
"2014/10/15","26.0000","9084647.0000","25.7100","26.8600","25.1400"
"2014/10/14","26.2700","6989137.0000","28.2600","28.5900","26.2000"
"2014/10/13","27.8500","5466086.0000","30.0500","30.7600","27.8000"
"2014/10/10","30.2100","4042706.0000","31.6100","31.8700","30.1700"
"2014/10/09","31.6800","3378694.0000","33.2400","33.3000","31.5000"
"2014/10/08","33.8400","4322791.0000","33.3200","33.9050","32.0000"
"2014/10/07","33.5400","3124234.0000","34.8600","35.0200","33.5400"
"2014/10/06","35.3400","1987630.0000","35.2900","35.8200","34.9400"
"2014/10/03","35.1300","3147942.0000","35.9000","35.9000","34.6400"
"2014/10/02","35.7600","2986537.0000","35.8200","36.0200","34.7300"
"2014/10/01","36.1600","3133060.0000","37.1400","37.4900","36.1300"
"2014/09/30","37.0700","1938958.0000","38.7300","38.7300","36.9700"
"2014/09/29","38.7400","2071104.0000","37.8600","38.8600","37.7700"
"2014/09/26","38.4000","1466956.0000","37.9100","38.7440","37.6400"
"2014/09/25","37.8500","1881128.0000","38.9300","38.9300","37.8300"
"2014/09/24","39.0400","2664339.0000","38.0100","39.2800","37.5000"
"2014/09/23","38.1500","2693159.0000","37.8000","39.0900","37.7300"
"2014/09/22","37.7300","3446858.0000","38.3300","38.5700","37.3500"
"2014/09/19","38.5900","2408442.0000","39.2500","39.3000","38.5200"
"2014/09/18","39.0100","4541541.0000","39.7500","40.2300","38.6500"
